,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
371,426,Drissa Camara,ci CIV,MF,Parma,it Serie A,18,2002,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
372,427,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,22,1998,36.6,99.0,67,43.0,46.0,10.0,33.0,60.0,55.0,27.0,50.0,12.0,38.0,78,177.0,51.0,0.0
373,428,Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,17,2002,26.7,98.0,58,39.0,48.0,11.0,38.0,77.0,49.4,39.0,36.0,2.0,34.0,23,121.0,15.0,1.0
374,429,José Campaña,es ESP,MF,Levante,es La Liga,27,1993,8.3,14.0,6,3.0,6.0,5.0,5.0,14.0,35.7,9.0,2.0,0.0,2.0,13,27.0,4.0,0.0
375,430,Emre Can,de GER,"DF,MF",Dortmund,de Bundesliga,26,1994,23.7,43.0,34,20.0,20.0,3.0,20.0,37.0,54.1,17.0,35.0,10.0,25.0,48,91.0,52.0,0.0
376,431,Sergio Canales,es ESP,"MF,FW",Betis,es La Liga,29,1991,27.8,16.0,9,9.0,6.0,1.0,3.0,21.0,14.3,18.0,18.0,0.0,18.0,13,29.0,5.0,0.0
377,432,João Cancelo,pt POR,"DF,MF",Manchester City,eng Premier League,26,1994,25.5,68.0,41,42.0,19.0,7.0,43.0,83.0,51.8,40.0,23.0,2.0,21.0,41,109.0,33.0,2.0
378,433,Antonio Candreva,it ITA,MF,Sampdoria,it Serie A,33,1987,27.8,28.0,19,17.0,9.0,2.0,21.0,53.0,39.6,32.0,24.0,3.0,21.0,9,37.0,27.0,1.0
379,434,Álex Cantero,es ESP,FW,Levante,es La Liga,20,2000,2.6,2.0,1,0.0,2.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,2.0,3.0,0.0
380,435,Ander Capa,es ESP,DF,Athletic Club,es La Liga,28,1992,23.7,37.0,18,22.0,13.0,2.0,18.0,37.0,48.6,19.0,21.0,8.0,13.0,25,62.0,57.0,0.0
381,436,Pierrick Capelle,fr FRA,"MF,DF",Angers,fr Ligue 1,33,1987,22.8,53.0,28,24.0,17.0,12.0,31.0,79.0,39.2,48.0,25.0,1.0,24.0,47,100.0,32.0,0.0
382,437,Étienne Capoue,fr FRA,MF,Villarreal,es La Liga,32,1988,13.2,20.0,10,14.0,6.0,0.0,8.0,18.0,44.4,10.0,7.0,1.0,6.0,20,40.0,23.0,0.0
383,438,Elio Capradossi,it ITA,DF,Spezia,it Serie A,24,1996,1.0,2.0,1,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1,3.0,5.0,0.0
384,439,Gianluca Caprari,it ITA,"MF,FW",Benevento,it Serie A,27,1993,20.7,16.0,11,5.0,5.0,6.0,6.0,31.0,19.4,25.0,19.0,1.0,18.0,18,34.0,8.0,0.0
385,440,Francesco Caputo,it ITA,FW,Sassuolo,it Serie A,32,1987,18.9,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,1,1.0,3.0,0.0
386,441,Maxence Caqueret,fr FRA,MF,Lyon,fr Ligue 1,20,2000,19.6,72.0,45,17.0,39.0,16.0,35.0,106.0,33.0,71.0,35.0,3.0,32.0,23,95.0,5.0,2.0
387,442,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,19,2001,12.1,34.0,23,23.0,11.0,0.0,15.0,28.0,53.6,13.0,15.0,4.0,11.0,14,48.0,52.0,0.0
388,443,Isaac Carcelen,es ESP,DF,Cádiz,es La Liga,27,1993,28.7,68.0,43,36.0,25.0,7.0,33.0,60.0,55.0,27.0,37.0,12.0,25.0,49,117.0,89.0,0.0
389,445,Irvin Cardona,fr FRA,FW,Brest,fr Ligue 1,22,1997,22.5,10.0,5,3.0,6.0,1.0,4.0,22.0,18.2,18.0,17.0,3.0,14.0,9,19.0,23.0,2.0
390,446,Marc Cardona,es ESP,"FW,DF",Osasuna,es La Liga,25,1995,0.6,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
391,447,Ian Carlo Poveda,eng ENG,MF,Leeds United,eng Premier League,20,2000,3.9,5.0,4,3.0,0.0,2.0,1.0,7.0,14.3,6.0,5.0,1.0,4.0,1,6.0,2.0,0.0
392,448,Diego Carlos,br BRA,DF,Sevilla,es La Liga,27,1993,31.0,22.0,13,17.0,4.0,1.0,8.0,16.0,50.0,8.0,35.0,27.0,8.0,31,53.0,114.0,1.0
393,449,Juan Carlos,es ESP,"MF,FW",Huesca,es La Liga,29,1991,3.2,5.0,3,4.0,1.0,0.0,2.0,15.0,13.3,13.0,7.0,0.0,7.0,1,6.0,1.0,0.0
394,450,Lionel Carole,fr FRA,DF,Strasbourg,fr Ligue 1,29,1991,14.9,37.0,25,18.0,14.0,5.0,16.0,29.0,55.2,13.0,3.0,1.0,2.0,38,75.0,28.0,0.0
395,451,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,es La Liga,26,1993,24.2,27.0,15,14.0,6.0,7.0,15.0,34.0,44.1,19.0,24.0,0.0,24.0,17,44.0,16.0,1.0
396,452,Sergio Carreira,es ESP,DF,Celta Vigo,es La Liga,19,2000,2.9,3.0,0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,1,4.0,7.0,0.0
397,453,Guido Carrillo,ar ARG,FW,Elche,es La Liga,29,1991,11.1,9.0,8,1.0,7.0,1.0,2.0,8.0,25.0,6.0,2.0,1.0,1.0,4,13.0,14.0,0.0
398,454,Andy Carroll,eng ENG,FW,Newcastle Utd,eng Premier League,31,1989,4.4,3.0,1,1.0,1.0,1.0,1.0,8.0,12.5,7.0,1.0,0.0,1.0,0,3.0,14.0,0.0
399,456,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,28,1992,10.6,27.0,20,12.0,10.0,5.0,11.0,20.0,55.0,9.0,19.0,1.0,18.0,13,40.0,27.0,0.0
400,457,Fabio Carvalho,pt POR,"MF,FW",Fulham,eng Premier League,17,2002,2.8,9.0,6,4.0,4.0,1.0,5.0,9.0,55.6,4.0,2.0,0.0,2.0,1,10.0,1.0,1.0
401,458,William Carvalho,pt POR,MF,Betis,es La Liga,28,1992,13.6,19.0,12,7.0,11.0,1.0,5.0,21.0,23.8,16.0,11.0,3.0,8.0,11,30.0,14.0,1.0
402,459,Casemiro,br BRA,MF,Real Madrid,es La Liga,28,1992,32.2,84.0,49,50.0,30.0,4.0,33.0,73.0,45.2,40.0,50.0,17.0,33.0,70,154.0,62.0,0.0
403,460,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,22,1997,26.4,71.0,40,43.0,22.0,6.0,41.0,74.0,55.4,33.0,50.0,11.0,39.0,60,131.0,95.0,0.0
404,462,Giuseppe Caso,it ITA,"DF,FW",Genoa,it Serie A,21,1998,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
405,463,Moreto Cassamã,gw GNB,MF,Reims,fr Ligue 1,22,1998,22.6,49.0,36,24.0,23.0,2.0,27.0,49.0,55.1,22.0,19.0,6.0,13.0,36,85.0,33.0,4.0
406,464,Francesco Cassata,it ITA,"DF,FW",Genoa,it Serie A,23,1997,2.5,7.0,6,7.0,0.0,0.0,4.0,7.0,57.1,3.0,0.0,0.0,0.0,3,10.0,1.0,0.0
407,465,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,24,1995,26.1,52.0,32,29.0,18.0,5.0,24.0,44.0,54.5,20.0,29.0,5.0,24.0,29,81.0,62.0,1.0
408,467,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,25,1995,21.6,32.0,18,20.0,11.0,1.0,18.0,31.0,58.1,13.0,25.0,19.0,6.0,42,74.0,79.0,0.0
409,468,Samu Castillejo,es ESP,FW,Milan,it Serie A,25,1995,13.1,24.0,12,9.0,14.0,1.0,14.0,40.0,35.0,26.0,21.0,0.0,21.0,6,30.0,9.0,0.0
410,469,Gonzalo Castro,de GER,MF,Stuttgart,de Bundesliga,33,1987,19.2,21.0,7,6.0,9.0,6.0,8.0,23.0,34.8,15.0,16.0,3.0,13.0,8,29.0,12.0,0.0
411,470,Jonny Castro,es ESP,"MF,DF",Wolves,eng Premier League,26,1994,5.5,11.0,5,6.0,4.0,1.0,6.0,13.0,46.2,7.0,9.0,3.0,6.0,9,20.0,7.0,0.0
412,471,Gaetano Castrovilli,it ITA,MF,Fiorentina,it Serie A,23,1997,25.9,33.0,19,15.0,11.0,7.0,11.0,42.0,26.2,31.0,25.0,2.0,23.0,34,67.0,14.0,0.0
413,472,Danilo Cataldi,it ITA,MF,Lazio,it Serie A,25,1994,6.3,7.0,2,1.0,5.0,1.0,4.0,18.0,22.2,14.0,3.0,1.0,2.0,9,16.0,7.0,0.0
414,473,Ivan Cavaleiro,pt POR,FW,Fulham,eng Premier League,26,1993,27.5,23.0,14,9.0,11.0,3.0,12.0,34.0,35.3,22.0,25.0,1.0,24.0,19,42.0,14.0,0.0
415,474,Edinson Cavani,uy URU,FW,Manchester Utd,eng Premier League,33,1987,15.3,12.0,8,1.0,8.0,3.0,2.0,13.0,15.4,11.0,2.0,0.0,2.0,6,18.0,11.0,0.0
416,475,Dani Ceballos,es ESP,MF,Arsenal,eng Premier League,23,1996,17.9,37.0,22,20.0,11.0,6.0,21.0,51.0,41.2,30.0,23.0,6.0,17.0,35,72.0,14.0,1.0
417,478,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,23,1997,26.5,72.0,33,30.0,30.0,12.0,44.0,81.0,54.3,37.0,32.0,6.0,26.0,38,110.0,52.0,0.0
418,479,Bersant Celina,xk KVX,"MF,FW",Dijon,fr Ligue 1,23,1996,25.5,20.0,12,8.0,8.0,4.0,7.0,38.0,18.4,31.0,20.0,2.0,18.0,8,28.0,10.0,0.0
419,480,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,24,1996,35.8,104.0,68,64.0,30.0,10.0,43.0,73.0,58.9,30.0,62.0,17.0,45.0,112,216.0,119.0,1.0
420,481,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,30,1989,16.3,25.0,19,13.0,10.0,2.0,14.0,26.0,53.8,12.0,23.0,12.0,11.0,25,50.0,58.0,1.0
421,482,Alberto Cerri,it ITA,FW,Cagliari,it Serie A,24,1996,4.1,3.0,2,0.0,2.0,1.0,0.0,5.0,0.0,5.0,4.0,2.0,2.0,2,5.0,6.0,0.0
422,483,Sava Cestic,rs SRB,DF,Köln,de Bundesliga,19,2001,10.0,20.0,9,12.0,6.0,2.0,8.0,17.0,47.1,9.0,13.0,4.0,9.0,18,38.0,40.0,0.0
423,484,Julian Chabot,de GER,DF,Spezia,it Serie A,22,1998,18.4,48.0,34,28.0,16.0,4.0,23.0,37.0,62.2,14.0,25.0,13.0,12.0,37,85.0,43.0,1.0
424,485,Nassim Chadli,fr FRA,"FW,MF",Nîmes,fr Ligue 1,19,2001,0.3,2.0,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,2.0,0.0,0.0
425,486,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,33,1986,18.0,39.0,24,29.0,8.0,2.0,16.0,35.0,45.7,19.0,19.0,10.0,9.0,21,60.0,41.0,0.0
426,487,Mehdi Chahiri,ma MAR,"FW,MF",Strasbourg,fr Ligue 1,24,1996,8.9,18.0,8,7.0,5.0,6.0,8.0,20.0,40.0,12.0,9.0,0.0,9.0,6,24.0,5.0,0.0
427,490,Aníbal Chalá,ec ECU,DF,Dijon,fr Ligue 1,24,1996,8.3,10.0,7,6.0,3.0,1.0,6.0,12.0,50.0,6.0,5.0,3.0,2.0,14,24.0,15.0,1.0
428,491,Trevoh Chalobah,eng ENG,"DF,MF",Lorient,fr Ligue 1,21,1999,24.9,45.0,26,32.0,13.0,0.0,24.0,50.0,48.0,26.0,20.0,7.0,13.0,69,114.0,56.0,0.0
429,492,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,25,1995,8.4,7.0,3,3.0,2.0,2.0,3.0,8.0,37.5,5.0,6.0,2.0,4.0,10,17.0,37.0,0.0
430,493,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,30,1990,4.8,4.0,0,2.0,1.0,1.0,1.0,4.0,25.0,3.0,5.0,2.0,3.0,3,7.0,5.0,0.0
431,494,Kwon Chang-hoon,kr KOR,"MF,FW",Freiburg,de Bundesliga,26,1994,2.4,3.0,1,1.0,0.0,2.0,1.0,3.0,33.3,2.0,3.0,1.0,2.0,7,10.0,2.0,1.0
432,495,Gaëtan Charbonnier,fr FRA,"MF,FW",Brest,fr Ligue 1,31,1988,17.4,24.0,15,6.0,11.0,7.0,12.0,32.0,37.5,20.0,15.0,1.0,14.0,9,33.0,19.0,0.0
433,496,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,25,1994,30.2,51.0,29,31.0,19.0,1.0,27.0,41.0,65.9,14.0,54.0,41.0,13.0,64,115.0,151.0,0.0
434,497,Xavier Chavalerin,fr FRA,MF,Reims,fr Ligue 1,29,1991,28.3,92.0,50,47.0,38.0,7.0,26.0,74.0,35.1,48.0,43.0,9.0,34.0,43,135.0,29.0,1.0
435,498,Pape Cheikh Diop,sn SEN,MF,Dijon,fr Ligue 1,22,1997,12.1,24.0,14,15.0,6.0,3.0,13.0,33.0,39.4,20.0,14.0,2.0,12.0,6,30.0,6.0,0.0
436,499,Chema,es ESP,"DF,MF",Getafe,es La Liga,28,1992,6.2,11.0,5,6.0,5.0,0.0,5.0,7.0,71.4,2.0,1.0,0.0,1.0,10,21.0,23.0,0.0
437,500,Rayan Cherki,fr FRA,"FW,MF",Lyon,fr Ligue 1,16,2003,7.8,5.0,3,0.0,3.0,2.0,1.0,11.0,9.1,10.0,3.0,0.0,3.0,4,9.0,0.0,0.0
438,501,Denis Cheryshev,ru RUS,MF,Valencia,es La Liga,29,1990,12.2,19.0,15,6.0,7.0,6.0,6.0,26.0,23.1,20.0,15.0,1.0,14.0,12,31.0,15.0,0.0
439,502,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,35,1984,15.4,12.0,9,9.0,3.0,0.0,5.0,11.0,45.5,6.0,18.0,13.0,5.0,27,39.0,56.0,0.0
440,505,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,23,1996,25.4,42.0,22,16.0,22.0,4.0,15.0,33.0,45.5,18.0,28.0,3.0,25.0,24,66.0,58.0,0.0
441,506,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,30,1989,20.4,38.0,23,34.0,3.0,1.0,21.0,35.0,60.0,14.0,31.0,21.0,10.0,50,88.0,59.0,2.0
442,507,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,23,1997,25.3,26.0,8,7.0,13.0,6.0,14.0,49.0,28.6,35.0,23.0,4.0,19.0,41,67.0,19.0,0.0
443,508,Tahith Chong,nl NED,"MF,FW",Werder Bremen,de Bundesliga,20,1999,4.3,11.0,6,1.0,9.0,1.0,4.0,8.0,50.0,4.0,4.0,0.0,4.0,5,16.0,1.0,0.0
444,509,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,18,2001,12.9,12.0,8,5.0,6.0,1.0,6.0,31.0,19.4,25.0,12.0,3.0,9.0,11,23.0,15.0,0.0
445,510,Hamza Choudhury,eng ENG,MF,Leicester City,eng Premier League,22,1997,3.5,8.0,7,3.0,5.0,0.0,4.0,10.0,40.0,6.0,4.0,1.0,3.0,4,12.0,9.0,1.0
446,511,Mounir Chouiar,fr FRA,"FW,MF",Dijon,fr Ligue 1,21,1999,14.3,22.0,12,10.0,9.0,3.0,6.0,18.0,33.3,12.0,10.0,0.0,10.0,11,33.0,8.0,0.0
447,512,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,24,1996,15.2,11.0,6,8.0,3.0,0.0,0.0,8.0,0.0,8.0,19.0,14.0,5.0,20,31.0,51.0,1.0
448,513,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,eng Premier League,16,2003,0.2,2.0,2,1.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0
449,514,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,es La Liga,21,1999,15.2,12.0,7,4.0,4.0,4.0,3.0,17.0,17.6,14.0,8.0,0.0,8.0,10,22.0,3.0,0.0
450,515,Darko Churlinov,mk MKD,"DF,MF",Stuttgart,de Bundesliga,20,2000,2.4,2.0,2,2.0,0.0,0.0,1.0,3.0,33.3,2.0,5.0,1.0,4.0,0,2.0,2.0,0.0
451,516,Víctor Chust,es ESP,DF,Real Madrid,es La Liga,20,2000,1.1,1.0,1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1,2.0,5.0,0.0
452,518,Cifu,es ESP,DF,Elche,es La Liga,29,1990,5.0,10.0,7,7.0,3.0,0.0,7.0,13.0,53.8,6.0,5.0,1.0,4.0,8,18.0,10.0,0.0
453,520,Luca Cigarini,it ITA,MF,Crotone,it Serie A,34,1986,10.3,26.0,14,11.0,12.0,3.0,12.0,28.0,42.9,16.0,10.0,1.0,9.0,12,38.0,9.0,0.0
454,522,Antonio Cioffi,it ITA,FW,Napoli,it Serie A,17,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0
455,523,Tim Civeja,al ALB,MF,Augsburg,de Bundesliga,18,2002,0.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3.0,0.0,0.0
456,524,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,30,1989,21.0,24.0,14,15.0,6.0,3.0,6.0,13.0,46.2,7.0,27.0,20.0,7.0,29,53.0,104.0,1.0
457,525,Alexis Claude-Maurice,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1998,21.2,40.0,19,17.0,14.0,9.0,14.0,48.0,29.2,34.0,16.0,2.0,14.0,14,54.0,3.0,0.0
458,526,Jonathan Clauss,fr FRA,DF,Lens,fr Ligue 1,27,1992,28.0,43.0,20,12.0,20.0,11.0,17.0,38.0,44.7,21.0,24.0,1.0,23.0,45,88.0,46.0,0.0
459,527,Carlos Clerc,es ESP,DF,Levante,es La Liga,28,1992,30.9,56.0,29,33.0,16.0,7.0,22.0,39.0,56.4,17.0,26.0,4.0,22.0,37,93.0,55.0,1.0
460,528,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,29,1991,12.7,17.0,10,8.0,8.0,1.0,9.0,16.0,56.3,7.0,7.0,2.0,5.0,18,35.0,25.0,1.0
461,529,Conor Coady,eng ENG,DF,Wolves,eng Premier League,27,1993,36.7,35.0,23,25.0,10.0,0.0,19.0,35.0,54.3,16.0,40.0,32.0,8.0,27,62.0,134.0,2.0
462,530,Marcus Coco,fr FRA,"MF,FW",Nantes,fr Ligue 1,24,1996,16.4,36.0,21,17.0,15.0,4.0,16.0,36.0,44.4,20.0,16.0,3.0,13.0,20,56.0,17.0,0.0
463,531,Coke,es ESP,DF,Levante,es La Liga,33,1987,9.3,24.0,10,14.0,7.0,3.0,14.0,27.0,51.9,13.0,13.0,1.0,12.0,14,38.0,27.0,0.0
464,532,Séamus Coleman,ie IRL,"DF,MF",Everton,eng Premier League,31,1988,17.9,39.0,26,21.0,14.0,4.0,21.0,30.0,70.0,9.0,22.0,6.0,16.0,13,52.0,37.0,2.0
465,533,Ebrima Colley,gm GAM,"MF,FW",Hellas Verona,it Serie A,20,2000,8.2,11.0,4,2.0,6.0,3.0,3.0,11.0,27.3,8.0,6.0,0.0,6.0,6,17.0,1.0,0.0
466,534,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,27,1992,28.8,28.0,16,19.0,8.0,1.0,13.0,23.0,56.5,10.0,43.0,29.0,14.0,68,96.0,133.0,1.0
467,536,Lorenzo Colombo,it ITA,FW,Milan,it Serie A,18,2002,1.0,2.0,1,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,2.0,3.0,0.0
468,537,Racine Coly,sn SEN,MF,Nice,fr Ligue 1,24,1995,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
469,538,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,24,1996,19.5,14.0,8,6.0,7.0,1.0,2.0,21.0,9.5,19.0,22.0,0.0,22.0,4,18.0,3.0,0.0
470,539,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,35,1985,36.6,59.0,35,45.0,12.0,2.0,36.0,70.0,51.4,34.0,50.0,33.0,17.0,69,128.0,144.0,3.0
471,540,Aaron Connolly,ie IRL,FW,Brighton,eng Premier League,20,2000,8.8,6.0,3,1.0,3.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0,6.0,2.0,0.0
472,544,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,28,1991,24.3,68.0,45,39.0,27.0,2.0,37.0,59.0,62.7,22.0,39.0,32.0,7.0,61,129.0,70.0,1.0
473,545,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,29,1991,8.2,19.0,14,4.0,12.0,3.0,8.0,19.0,42.1,11.0,8.0,2.0,6.0,21,40.0,11.0,1.0
474,546,Theo Corbeanu,ca CAN,FW,Wolves,eng Premier League,18,2002,0.1,2.0,1,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0
475,547,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,29,1990,23.0,55.0,30,29.0,17.0,9.0,33.0,60.0,55.0,27.0,28.0,10.0,18.0,38,93.0,40.0,1.0
476,551,Jhon Córdoba,co COL,FW,Hertha BSC,de Bundesliga,27,1993,17.1,9.0,4,1.0,5.0,3.0,2.0,4.0,50.0,2.0,13.0,2.0,11.0,6,15.0,4.0,0.0
477,552,Sergio Córdova,ve VEN,"FW,MF",Arminia,de Bundesliga,22,1997,12.1,16.0,8,0.0,10.0,6.0,2.0,15.0,13.3,13.0,14.0,3.0,11.0,9,25.0,9.0,0.0
478,553,Jack Cork,eng ENG,MF,Burnley,eng Premier League,31,1989,15.0,26.0,10,5.0,17.0,4.0,11.0,31.0,35.5,20.0,15.0,4.0,11.0,16,42.0,20.0,0.0
479,554,Andreas Cornelius,dk DEN,FW,Parma,it Serie A,27,1993,21.1,11.0,4,1.0,5.0,5.0,2.0,12.0,16.7,10.0,9.0,2.0,7.0,1,12.0,25.0,1.0
480,555,Maxwel Cornet,ci CIV,"DF,FW",Lyon,fr Ligue 1,23,1996,27.2,70.0,41,39.0,24.0,7.0,33.0,58.0,56.9,25.0,23.0,5.0,18.0,43,113.0,47.0,2.0
481,556,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,es La Liga,25,1995,26.6,38.0,21,10.0,23.0,5.0,15.0,45.0,33.3,30.0,18.0,1.0,17.0,22,60.0,16.0,0.0
482,557,Joaquín Correa,ar ARG,FW,Lazio,it Serie A,25,1994,21.5,21.0,12,6.0,11.0,4.0,7.0,25.0,28.0,18.0,14.0,0.0,14.0,7,28.0,12.0,0.0
483,558,Rober Correa,es ESP,DF,Eibar,es La Liga,27,1992,12.6,16.0,9,8.0,6.0,2.0,8.0,12.0,66.7,4.0,9.0,1.0,8.0,20,36.0,31.0,0.0
484,559,Félix Correia,pt POR,MF,Juventus,it Serie A,19,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
485,560,Thierry Correia,pt POR,DF,Valencia,es La Liga,21,1999,23.7,47.0,27,32.0,10.0,5.0,21.0,43.0,48.8,22.0,24.0,6.0,18.0,42,89.0,63.0,1.0
486,563,David Pereira da Costa,pt POR,"MF,FW",Lens,fr Ligue 1,19,2001,1.8,4.0,4,1.0,2.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,0,4.0,4.0,0.0
487,564,Diego Costa,es ESP,FW,Atlético Madrid,es La Liga,31,1988,2.3,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,2.0,0.0
488,567,Hélder Costa,ao ANG,"MF,FW",Leeds United,eng Premier League,26,1994,12.8,25.0,11,12.0,5.0,8.0,11.0,32.0,34.4,21.0,11.0,0.0,11.0,3,28.0,5.0,1.0
489,568,Jaume Costa,es ESP,"DF,MF",Villarreal,es La Liga,32,1988,3.9,10.0,6,4.0,6.0,0.0,7.0,9.0,77.8,2.0,7.0,1.0,6.0,6,16.0,8.0,0.0
490,570,Charles Costes,fr FRA,MF,Dijon,fr Ligue 1,17,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
491,572,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,27,1992,33.9,73.0,36,50.0,15.0,8.0,52.0,89.0,58.4,37.0,41.0,7.0,34.0,41,114.0,102.0,1.0
492,573,Kalifa Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,28,1991,10.9,3.0,1,0.0,1.0,2.0,2.0,8.0,25.0,6.0,3.0,1.0,2.0,2,5.0,12.0,0.0
493,574,Lassana Coulibaly,ml MLI,MF,Angers,fr Ligue 1,24,1996,18.7,78.0,41,33.0,34.0,11.0,39.0,75.0,52.0,36.0,29.0,4.0,25.0,33,111.0,17.0,0.0
494,575,Mamadou Coulibaly,sn SEN,MF,Udinese,it Serie A,21,1999,2.0,10.0,8,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1,11.0,0.0,0.0
495,576,Senou Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,25,1994,21.5,33.0,21,23.0,10.0,0.0,12.0,24.0,50.0,12.0,18.0,12.0,6.0,30,63.0,89.0,0.0
496,577,Tanguy Coulibaly,fr FRA,"DF,FW",Stuttgart,de Bundesliga,19,2001,16.7,26.0,15,10.0,7.0,9.0,11.0,23.0,47.8,12.0,20.0,0.0,20.0,10,36.0,11.0,0.0
497,579,Philippe Coutinho,br BRA,"MF,FW",Barcelona,es La Liga,28,1992,7.3,8.0,6,2.0,5.0,1.0,3.0,9.0,33.3,6.0,7.0,0.0,7.0,2,10.0,1.0,0.0
498,580,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,21,1999,15.2,39.0,30,27.0,11.0,1.0,20.0,40.0,50.0,20.0,20.0,11.0,9.0,26,65.0,62.0,0.0
499,583,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,30,1989,35.2,32.0,13,15.0,15.0,2.0,18.0,32.0,56.3,14.0,29.0,14.0,15.0,32,64.0,79.0,2.0
500,584,Domenico Criscito,it ITA,DF,Genoa,it Serie A,33,1986,19.2,43.0,22,29.0,11.0,3.0,22.0,39.0,56.4,17.0,27.0,14.0,13.0,44,87.0,51.0,0.0
501,585,Bryan Cristante,it ITA,"DF,MF",Roma,it Serie A,25,1995,23.9,27.0,20,10.0,14.0,3.0,10.0,28.0,35.7,18.0,21.0,7.0,14.0,40,67.0,61.0,1.0
