,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
1541,Gelson Martins,pt POR,"FW,MF",Atlético Madrid,es La Liga,23,1995,2.5,0,5,1,20.0,1.97,0.39,0.00,0.00,16.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
1542,Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,1995,15.4,4,30,16,53.3,1.94,1.04,0.13,0.25,16.8,0,0,0,3.3,3.3,0.11,+0.7,+0.7,Matches
1543,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,1992,23.5,1,16,6,37.5,0.68,0.26,0.06,0.17,17.5,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
1544,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11.0,0,6,0,0.0,0.54,0.00,0.00,,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1545,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,0,8,1,12.5,0.39,0.05,0.00,0.00,11.8,0,0,0,1.4,1.4,0.17,-1.4,-1.4,Matches
1546,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,0,3,0,0.0,0.27,0.00,0.00,,28.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1547,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1548,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1549,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,0,4,1,25.0,0.20,0.05,0.00,0.00,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1550,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,27.0,14,55,21,38.2,2.04,0.78,0.18,0.48,12.9,0,4,4,12.4,9.3,0.17,+1.6,+0.7,Matches
1551,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,30,1988,14.3,3,19,6,31.6,1.33,0.42,0.16,0.50,19.1,3,0,0,1.6,1.6,0.08,+1.4,+1.4,Matches
1552,Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1553,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,14,97,34,35.1,3.52,1.23,0.14,0.41,14.7,0,0,0,13.8,13.8,0.14,+0.2,+0.2,Matches
1554,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1555,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,1,12,3,25.0,0.44,0.11,0.08,0.33,17.4,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
1556,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,1,8,2,25.0,0.47,0.12,0.13,0.50,8.5,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
1557,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,17,2000,2.1,0,3,1,33.3,1.43,0.48,0.00,0.00,12.0,0,0,0,0.3,0.3,0.12,-0.3,-0.3,Matches
1558,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,2,15,9,60.0,2.24,1.34,0.13,0.22,11.0,0,0,0,3.2,3.2,0.23,-1.2,-1.2,Matches
1559,Federico Mattiello,it ITA,"DF,FW",Bologna,it Serie A,23,1995,14.8,1,11,5,45.5,0.74,0.34,0.09,0.20,23.9,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
1560,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,3,19,6,31.6,0.71,0.22,0.16,0.50,14.5,0,0,0,1.4,1.4,0.07,+1.6,+1.6,Matches
1561,José Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,0,4,0,0.0,1.73,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1562,Stephy Mavididi,eng ENG,FW,Juventus,it Serie A,20,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1563,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,0,2,0,0.0,1.22,0.00,0.00,,15.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1564,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,0,2,1,50.0,0.16,0.08,0.00,0.00,11.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1565,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,24,1993,28.5,4,24,13,54.2,0.84,0.46,0.17,0.31,20.2,2,0,0,2.4,2.4,0.10,+1.6,+1.6,Matches
1566,Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,de Bundesliga,28,1990,6.4,1,15,3,20.0,2.33,0.47,0.07,0.33,19.0,2,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
1567,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,fr Ligue 1,29,1989,8.9,3,25,7,28.0,2.81,0.79,0.12,0.43,13.7,0,0,0,4.2,4.2,0.17,-1.2,-1.2,Matches
1568,Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18.0,3,24,15,62.5,1.33,0.83,0.13,0.20,11.1,0,0,0,4.7,4.7,0.20,-1.7,-1.7,Matches
1569,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1.0,0,1,0,0.0,1.00,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1570,Luca Mazzitelli,it ITA,MF,Genoa,it Serie A,22,1995,3.6,0,5,0,0.0,1.39,0.00,0.00,,18.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
1571,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26.0,33,123,68,55.3,4.72,2.61,0.26,0.47,14.4,1,1,2,28.0,26.4,0.21,+5.0,+5.6,Matches
1572,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,2,13,3,23.1,0.58,0.13,0.15,0.67,11.5,0,0,0,2.7,2.7,0.21,-0.7,-0.7,Matches
1573,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2.0,0,1,0,0.0,0.50,0.00,0.00,,3.2,0,0,0,0.2,0.2,0.20,-0.2,-0.2,Matches
1574,Nolan Mbemba,cg CGO,"MF,DF",Reims,fr Ligue 1,23,1995,4.0,0,4,0,0.0,1.01,0.00,0.00,,28.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1575,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,0,9,1,11.1,1.10,0.12,0.00,0.00,40.0,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
1576,Isaac Mbenza,be BEL,"FW,MF",Huddersfield,eng Premier League,22,1996,11.0,1,16,5,31.3,1.46,0.46,0.06,0.20,22.4,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
1577,Stéphane Mbia,cm CMR,"DF,MF",Toulouse,fr Ligue 1,32,1986,5.0,0,1,0,0.0,0.20,0.00,0.00,,20.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
1578,Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,0,5,1,20.0,0.89,0.18,0.00,0.00,20.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1579,Jordi Mboula,es ESP,"FW,MF",Monaco,fr Ligue 1,19,1999,3.1,0,9,2,22.2,2.93,0.65,0.00,0.00,14.1,0,0,0,1.2,1.2,0.13,-1.2,-1.2,Matches
1580,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,30,1987,34.0,3,34,8,23.5,1.00,0.24,0.09,0.38,15.0,0,0,0,4.1,4.1,0.12,-1.1,-1.1,Matches
1581,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1582,James McCarthy,ie IRL,MF,Everton,eng Premier League,27,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1583,Kevin McDonald,sct SCO,MF,Fulham,eng Premier League,29,1988,9.3,0,4,0,0.0,0.43,0.00,0.00,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1584,Levan Mchedlidze,ge GEO,FW,Empoli,it Serie A,28,1990,2.3,0,4,1,25.0,1.73,0.43,0.00,0.00,20.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1585,Weston McKennie,us USA,"MF,FW",Schalke 04,de Bundesliga,19,1998,19.4,1,25,7,28.0,1.29,0.36,0.04,0.14,13.2,0,0,0,3.0,3.0,0.12,-2.0,-2.0,Matches
1586,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,18,1999,17.7,3,27,6,22.2,1.53,0.34,0.11,0.50,20.9,3,0,0,2.0,2.0,0.07,+1.0,+1.0,Matches
1587,Scott McTominay,sct SCO,"MF,DF",Manchester Utd,eng Premier League,21,1996,9.6,2,15,6,40.0,1.56,0.62,0.13,0.33,17.7,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Matches
1588,Iuri Medeiros,pt POR,"MF,FW",Genoa,it Serie A,24,1994,1.2,0,2,0,0.0,1.70,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1589,Nicky Medja,ch SUI,"FW,MF",Fiorentina,it Serie A,18,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1590,Álvaro Medrán,es ESP,MF,Rayo Vallecano,es La Liga,24,1994,12.8,3,24,9,37.5,1.88,0.70,0.13,0.33,24.3,3,0,0,2.3,2.3,0.10,+0.7,+0.7,Matches
1591,Ben Mee,eng ENG,DF,Burnley,eng Premier League,28,1989,38.0,0,21,4,19.0,0.55,0.11,0.00,0.00,9.8,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Matches
1592,Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,32,1985,17.2,3,33,14,42.4,1.92,0.81,0.06,0.14,16.9,1,1,1,3.3,2.5,0.08,-0.3,-0.5,Matches
1593,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,27,1991,18.8,6,36,13,36.1,1.91,0.69,0.17,0.46,17.1,1,0,0,4.0,4.0,0.11,+2.0,+2.0,Matches
1594,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,24,1994,29.5,2,30,11,36.7,1.02,0.37,0.07,0.18,22.1,0,0,0,1.2,1.2,0.04,+0.8,+0.8,Matches
1595,Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,21,1997,3.6,0,8,1,12.5,2.20,0.27,0.00,0.00,18.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
1596,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,20,1997,22.2,0,9,5,55.6,0.41,0.23,0.00,0.00,21.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
1597,Gonzalo Melero,es ESP,MF,Huesca,es La Liga,24,1994,14.9,2,20,5,25.0,1.34,0.33,0.05,0.20,16.6,0,1,2,5.1,3.5,0.18,-3.1,-2.5,Matches
1598,Arthur Melo,br BRA,MF,Barcelona,es La Liga,21,1996,15.9,0,6,4,66.7,0.38,0.25,0.00,0.00,21.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1599,Memphis,nl NED,"FW,MF",Lyon,fr Ligue 1,24,1994,30.4,10,108,38,35.2,3.55,1.25,0.09,0.26,21.3,24,0,2,14.3,12.7,0.12,-4.3,-2.7,Matches
1600,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,1990,29.6,1,8,2,25.0,0.27,0.07,0.13,0.50,20.1,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
1601,Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,26,1992,34.2,0,32,4,12.5,0.94,0.12,0.00,0.00,27.5,5,0,0,1.5,1.5,0.05,-1.5,-1.5,Matches
1602,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1997,26.1,6,70,25,35.7,2.68,0.96,0.07,0.20,20.2,2,1,1,5.5,4.7,0.07,+0.5,+0.3,Matches
1603,Nathaniel Mendez-Laing,gt GUA,"MF,FW",Cardiff City,eng Premier League,26,1992,10.9,4,19,8,42.1,1.74,0.73,0.16,0.38,15.6,0,1,1,2.3,1.5,0.08,+1.7,+1.5,Matches
1604,Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,26,1992,20.9,2,42,8,19.0,2.01,0.38,0.05,0.25,22.5,4,0,0,2.9,2.9,0.07,-0.9,-0.9,Matches
1605,Alexandre Mendy,gw GNB,FW,Guingamp,fr Ligue 1,24,1994,8.5,3,22,7,31.8,2.58,0.82,0.14,0.43,13.2,0,0,0,3.0,3.0,0.13,0.0,0.0,Matches
1606,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,24,1994,10.0,0,7,3,42.9,0.70,0.30,0.00,0.00,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1607,Edouard Mendy,sn SEN,GK,Reims,fr Ligue 1,26,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1608,Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,23,1995,28.1,2,23,7,30.4,0.82,0.25,0.09,0.29,21.9,0,0,0,0.9,0.9,0.04,+1.1,+1.1,Matches
1609,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,26,1992,23.2,0,2,0,0.0,0.09,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1610,Hamza Mendyl,ma MAR,DF,Schalke 04,de Bundesliga,20,1997,6.0,0,3,2,66.7,0.50,0.33,0.00,0.00,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1611,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,20,1997,9.4,0,2,0,0.0,0.21,0.00,0.00,,8.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1612,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,31,1987,19.3,2,11,3,27.3,0.57,0.16,0.18,0.67,13.8,0,0,0,1.8,1.8,0.16,+0.2,+0.2,Matches
1613,Alex Meret,it ITA,GK,Napoli,it Serie A,21,1997,12.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1614,Mehdi Merghem,fr FRA,"FW,MF",Guingamp,fr Ligue 1,21,1997,8.0,0,24,4,16.7,3.00,0.50,0.00,0.00,26.0,1,0,0,1.6,1.6,0.07,-1.6,-1.6,Matches
1615,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,22,1996,22.8,3,24,10,41.7,1.05,0.44,0.13,0.30,16.1,0,0,0,2.9,2.9,0.12,+0.1,+0.1,Matches
1616,Sabin Merino,es ESP,"FW,MF",Leganés,es La Liga,26,1992,3.3,0,11,4,36.4,3.36,1.22,0.00,0.00,12.1,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
1617,Martín Merquelanz,es ESP,MF,Real Sociedad,es La Liga,23,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1618,Dries Mertens,be BEL,FW,Napoli,it Serie A,31,1987,25.0,16,88,38,43.2,3.52,1.52,0.17,0.39,17.6,4,1,1,10.7,9.9,0.11,+5.3,+5.1,Matches
1619,Roque Mesa,es ESP,MF,Sevilla,es La Liga,29,1989,19.4,2,28,7,25.0,1.44,0.36,0.07,0.29,21.0,1,0,0,1.2,1.2,0.04,+0.8,+0.8,Matches
1620,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,31,1987,30.1,36,165,82,49.7,5.47,2.72,0.19,0.39,20.2,41,4,5,23.8,19.9,0.12,+12.2,+12.1,Matches
1621,Romain Métanire,mg MAD,DF,Reims,fr Ligue 1,28,1990,3.5,0,1,1,100.0,0.29,0.29,0.00,0.00,10.9,0,0,0,0.5,0.5,0.47,-0.5,-0.5,Matches
1622,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,26,1991,17.9,3,19,7,36.8,1.06,0.39,0.16,0.43,14.5,0,0,0,2.5,2.5,0.13,+0.5,+0.5,Matches
1623,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,29,1988,27.4,0,7,1,14.3,0.26,0.04,0.00,0.00,12.7,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
1624,Max Meyer,de GER,MF,Crystal Palace,eng Premier League,22,1995,15.7,1,38,8,21.1,2.42,0.51,0.03,0.13,19.1,0,0,0,1.8,1.8,0.05,-0.8,-0.8,Matches
1625,Matt Miazga,us USA,DF,Nantes,fr Ligue 1,23,1995,8.0,0,4,0,0.0,0.50,0.00,0.00,,10.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
1626,Míchel,es ESP,MF,Valladolid,es La Liga,30,1988,28.4,1,20,4,20.0,0.71,0.14,0.05,0.25,28.0,2,0,1,1.5,0.7,0.03,-0.5,+0.3,Matches
1627,Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,21,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1628,Petar Mićin,rs SRB,MF,Udinese,it Serie A,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1629,Miguel,es ESP,FW,Valladolid,es La Liga,18,1999,0.1,0,2,1,50.0,15.00,7.50,0.00,0.00,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1630,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,21,1996,12.4,0,4,1,25.0,0.32,0.08,0.00,0.00,6.6,0,0,0,1.2,1.2,0.29,-1.2,-1.2,Matches
1631,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,20,1997,33.4,3,29,12,41.4,0.87,0.36,0.10,0.25,15.9,0,0,0,2.7,2.7,0.09,+0.3,+0.3,Matches
1632,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,24,1994,26.6,17,111,51,45.9,4.17,1.92,0.15,0.33,15.3,7,0,0,13.9,13.9,0.13,+3.1,+3.1,Matches
1633,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,23,1995,26.6,5,76,22,28.9,2.85,0.83,0.07,0.23,19.7,7,0,0,6.4,6.4,0.08,-1.4,-1.4,Matches
1634,Vanja Milinković-Savić,rs SRB,GK,SPAL,it Serie A,21,1997,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1635,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,27,1991,38.0,12,46,13,28.3,1.21,0.34,0.04,0.15,30.0,16,10,11,10.9,2.2,0.05,+1.1,-0.2,Matches
1636,Pere Milla,es ESP,"MF,FW",Eibar,es La Liga,25,1992,3.8,0,4,0,0.0,1.06,0.00,0.00,,19.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1637,Vincenzo Millico,it ITA,MF,Torino,it Serie A,17,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1638,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,32,1986,19.9,5,21,4,19.0,1.06,0.20,0.10,0.50,22.7,1,3,3,3.4,1.1,0.05,+1.6,+0.9,Matches
1639,Santi Mina,es ESP,FW,Valencia,es La Liga,22,1995,20.6,7,43,22,51.2,2.09,1.07,0.16,0.32,11.7,0,0,0,8.1,7.9,0.18,-1.1,-0.9,Matches
1640,Yerry Mina,co COL,DF,Everton,eng Premier League,23,1994,9.9,1,4,1,25.0,0.40,0.10,0.25,1.00,10.8,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
1641,Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1993,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1642,Ignasi Miquel,es ESP,DF,Getafe,es La Liga,25,1992,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1643,Kevin Mirallas,be BEL,"FW,MF",Fiorentina,it Serie A,30,1987,14.4,2,29,9,31.0,2.01,0.62,0.07,0.22,18.5,0,0,0,3.3,3.3,0.11,-1.3,-1.3,Matches
1644,Jorge Miramón,es ESP,DF,Huesca,es La Liga,29,1989,27.7,1,12,4,33.3,0.43,0.14,0.08,0.25,22.9,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
1645,Miranda,br BRA,DF,Inter,it Serie A,33,1984,12.9,0,4,1,25.0,0.31,0.08,0.00,0.00,10.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
1646,Antonio Mirante,it ITA,GK,Roma,it Serie A,35,1983,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1647,Virgil Misidjan,nl NED,"MF,FW",Nürnberg,de Bundesliga,25,1993,17.1,1,23,8,34.8,1.34,0.47,0.04,0.13,19.5,0,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
1648,Simone Missiroli,it ITA,MF,SPAL,it Serie A,32,1986,30.5,0,15,1,6.7,0.49,0.03,0.00,0.00,21.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
1649,Kostas Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,30,1988,6.4,3,19,9,47.4,2.95,1.40,0.16,0.33,10.0,0,0,0,4.4,4.4,0.23,-1.4,-1.4,Matches
1650,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,23,1994,36.4,11,130,46,35.4,3.57,1.26,0.08,0.22,15.4,2,1,1,14.1,13.3,0.10,-3.1,-3.3,Matches
1651,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,28,1990,33.6,0,14,3,21.4,0.42,0.09,0.00,0.00,9.0,0,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches
1652,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,21,1997,20.0,1,23,6,26.1,1.15,0.30,0.04,0.17,18.8,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
1653,Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,eng Premier League,29,1989,18.2,6,49,14,28.6,2.69,0.77,0.12,0.43,19.1,1,0,0,5.0,5.0,0.10,+1.0,+1.0,Matches
1654,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,32,1985,29.0,3,37,12,32.4,1.28,0.41,0.08,0.25,21.1,0,0,0,2.7,2.7,0.07,+0.3,+0.3,Matches
1655,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,25,1993,9.7,3,20,10,50.0,2.06,1.03,0.15,0.30,23.0,1,0,0,1.0,1.0,0.05,+2.0,+2.0,Matches
1656,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,32,1985,29.3,0,8,1,12.5,0.27,0.03,0.00,0.00,15.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
1657,Johan Mojica,co COL,"FW,MF",Girona,es La Liga,25,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1658,Hakim El Mokeddem,br BRA,"FW,MF",Toulouse,fr Ligue 1,19,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1659,Jorge Molina,es ESP,FW,Getafe,es La Liga,36,1982,29.4,14,55,21,38.2,1.87,0.71,0.22,0.57,12.8,0,2,2,11.5,9.9,0.19,+2.5,+2.1,Matches
1660,Cristian Molinaro,it ITA,"DF,MF",Frosinone,it Serie A,35,1983,12.9,0,1,0,0.0,0.08,0.00,0.00,,20.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1661,Victor Mollejo,es ESP,"FW,DF",Atlético Madrid,es La Liga,17,2001,0.7,0,2,0,0.0,2.77,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1662,Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,26,1991,28.5,6,84,33,39.3,2.95,1.16,0.07,0.18,25.0,18,0,0,3.9,3.9,0.05,+2.1,+2.1,Matches
1663,Gabriele Moncini,it ITA,MF,SPAL,it Serie A,22,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1664,Thomas Monconduit,fr FRA,MF,Amiens,fr Ligue 1,27,1991,31.3,0,17,5,29.4,0.54,0.16,0.00,0.00,27.7,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
1665,Kévin Monnet-Paquet,fr FRA,"DF,MF",Saint-Étienne,fr Ligue 1,29,1988,16.5,1,20,8,40.0,1.21,0.49,0.05,0.13,18.1,0,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
1666,Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,32,1986,20.7,1,7,4,57.1,0.34,0.19,0.14,0.25,15.2,0,0,0,1.3,1.3,0.19,-0.3,-0.3,Matches
1667,Francisco Montero,es ESP,DF,Atlético Madrid,es La Liga,19,1999,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1668,Cristóbal Montiel,es ESP,FW,Fiorentina,it Serie A,18,2000,0.1,0,1,0,0.0,15.00,0.00,0.00,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1669,Martín Montoya,es ESP,DF,Brighton,eng Premier League,27,1991,24.1,0,8,1,12.5,0.33,0.04,0.00,0.00,26.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
1670,Aaron Mooy,au AUS,"MF,FW",Huddersfield,eng Premier League,27,1990,25.9,3,42,13,31.0,1.62,0.50,0.05,0.15,23.3,8,1,1,2.8,2.1,0.05,+0.2,-0.1,Matches
1671,Emre Mor,tr TUR,"FW,MF",Celta Vigo,es La Liga,21,1997,4.1,0,8,4,50.0,1.95,0.98,0.00,0.00,21.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
1672,Alfredo Morales,us USA,MF,Düsseldorf,de Bundesliga,28,1990,17.0,1,19,9,47.4,1.12,0.53,0.05,0.11,18.1,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
1673,Álvaro Morata,es ESP,FW,Chelsea,eng Premier League,25,1992,10.5,5,35,16,45.7,3.35,1.53,0.14,0.31,13.7,0,0,0,6.1,6.1,0.18,-1.1,-1.1,Matches
1674,Álvaro Morata,es ESP,FW,Atlético Madrid,es La Liga,25,1992,12.0,6,30,13,43.3,2.49,1.08,0.20,0.46,11.2,0,0,0,6.3,6.3,0.22,-0.3,-0.3,Matches
