,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
378,458,Valentin Carboni,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,13.0,25.0,15,10.0,12.0,3.0,8.0,26.0,30.8,18.0,12.0,1.0,11.0,7,32.0,4.0,0.0
379,459,Isaac Carcelen,es ESP,DF,Cádiz,es La Liga,30.0,1993.0,29.0,50.0,31,30.0,15.0,5.0,25.0,45.0,55.6,20.0,24.0,7.0,17.0,27,77.0,87.0,2.0
380,461,Irvin Cardona,fr FRA,"MF,DF",Augsburg,de Bundesliga,25.0,1997.0,0.6,1.0,1,0.0,0.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,1.0,1.0,0.0
381,462,Marc Cardona,es ESP,FW,Las Palmas,es La Liga,28.0,1995.0,8.0,9.0,8,3.0,4.0,2.0,1.0,12.0,8.3,11.0,5.0,0.0,5.0,2,11.0,7.0,0.0
382,463,Sergi Cardona,es ESP,DF,Las Palmas,es La Liga,24.0,1999.0,31.3,90.0,55,52.0,29.0,9.0,55.0,96.0,57.3,41.0,45.0,7.0,38.0,46,136.0,102.0,0.0
383,464,Johnny Cardoso,us USA,MF,Betis,es La Liga,21.0,2001.0,14.8,48.0,29,19.0,24.0,5.0,22.0,33.0,66.7,11.0,20.0,5.0,15.0,32,80.0,31.0,0.0
384,465,Igor Carioca,br BRA,"DF,MF",Lorient,fr Ligue 1,26.0,1996.0,2.9,8.0,6,6.0,1.0,1.0,4.0,6.0,66.7,2.0,0.0,0.0,0.0,3,11.0,6.0,0.0
385,466,Diego Carlos,br BRA,DF,Aston Villa,eng Premier League,30.0,1993.0,20.2,27.0,16,22.0,4.0,1.0,13.0,21.0,61.9,8.0,24.0,19.0,5.0,13,40.0,78.0,3.0
386,467,Carmona,es ESP,"DF,MF",Getafe,es La Liga,21.0,2002.0,14.6,30.0,21,13.0,14.0,3.0,9.0,28.0,32.1,19.0,15.0,2.0,13.0,21,51.0,25.0,0.0
387,469,Yannick Carrasco,be BEL,DF,Atlético Madrid,es La Liga,29.0,1993.0,2.5,4.0,4,3.0,1.0,0.0,2.0,7.0,28.6,5.0,2.0,0.0,2.0,1,5.0,6.0,0.0
388,470,Álvaro Carreras,es ESP,"MF,FW",Granada,es La Liga,20.0,2003.0,5.3,13.0,8,8.0,4.0,1.0,5.0,11.0,45.5,6.0,5.0,1.0,4.0,7,20.0,9.0,1.0
389,471,Rasmus Carstensen,dk DEN,"DF,FW",Köln,de Bundesliga,22.0,2000.0,18.4,47.0,22,23.0,20.0,4.0,31.0,56.0,55.4,25.0,38.0,9.0,29.0,20,67.0,50.0,2.0
390,472,Antonin Cartillier,fr FRA,DF,Monaco,fr Ligue 1,19.0,2004.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
391,473,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,31.0,1992.0,24.1,47.0,32,28.0,15.0,4.0,23.0,42.0,54.8,19.0,28.0,9.0,19.0,22,69.0,54.0,4.0
392,474,Fabio Carvalho,pt POR,MF,RB Leipzig,de Bundesliga,20.0,2002.0,1.8,3.0,1,0.0,2.0,1.0,1.0,3.0,33.3,2.0,8.0,0.0,8.0,0,3.0,1.0,0.0
393,475,William Carvalho,pt POR,MF,Betis,es La Liga,31.0,1992.0,7.6,20.0,12,11.0,7.0,2.0,10.0,16.0,62.5,6.0,8.0,1.0,7.0,8,28.0,9.0,1.0
394,476,Cesare Casadei,it ITA,"FW,MF",Chelsea,eng Premier League,20.0,2003.0,0.9,5.0,3,2.0,1.0,2.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,0,5.0,4.0,0.0
395,477,Marc Casado,es ESP,MF,Barcelona,es La Liga,19.0,2003.0,0.2,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0.0
396,478,Nicolò Casale,it ITA,DF,Lazio,it Serie A,25.0,1998.0,17.3,15.0,9,13.0,2.0,0.0,6.0,15.0,40.0,9.0,19.0,16.0,3.0,12,27.0,61.0,0.0
397,479,Casemiro,br BRA,"MF,DF",Manchester Utd,eng Premier League,31.0,1992.0,22.0,83.0,56,43.0,32.0,8.0,51.0,106.0,48.1,55.0,74.0,33.0,41.0,17,100.0,71.0,1.0
398,480,Kaelan Casey,eng ENG,DF,West Ham,eng Premier League,18.0,2004.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
399,481,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,25.0,1997.0,23.8,54.0,31,24.0,24.0,6.0,29.0,59.0,49.2,30.0,35.0,14.0,21.0,18,72.0,59.0,0.0
400,482,Josué Casimir,fr FRA,"FW,DF",Le Havre,fr Ligue 1,21.0,2001.0,22.4,31.0,18,14.0,14.0,3.0,7.0,18.0,38.9,11.0,23.0,2.0,21.0,13,44.0,25.0,0.0
401,483,Giuseppe Caso,it ITA,"FW,MF",Frosinone,it Serie A,24.0,1998.0,4.6,4.0,3,2.0,0.0,2.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0,4.0,0.0,0.0
402,484,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,fr Ligue 1,23.0,2000.0,21.6,70.0,34,31.0,33.0,6.0,29.0,61.0,47.5,32.0,34.0,4.0,30.0,27,97.0,33.0,1.0
403,485,Timothy Castagne,be BEL,DF,Fulham,eng Premier League,27.0,1995.0,29.3,49.0,24,23.0,16.0,10.0,26.0,44.0,59.1,18.0,38.0,10.0,28.0,38,87.0,69.0,1.0
404,487,Valentín Castellanos,ar ARG,FW,Lazio,it Serie A,24.0,1998.0,18.7,22.0,10,1.0,12.0,9.0,6.0,20.0,30.0,14.0,22.0,2.0,20.0,2,24.0,18.0,0.0
405,488,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,28.0,1995.0,27.4,34.0,26,22.0,10.0,2.0,18.0,29.0,62.1,11.0,19.0,10.0,9.0,32,66.0,81.0,0.0
406,489,Samu Castillejo,es ESP,"FW,MF",Sassuolo,it Serie A,28.0,1995.0,6.0,12.0,10,5.0,5.0,2.0,7.0,19.0,36.8,12.0,16.0,1.0,15.0,1,13.0,3.0,0.0
407,490,Jonny Castro,es ESP,MF,Wolves,eng Premier League,29.0,1994.0,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0
408,491,Santiago Castro,ar ARG,FW,Bologna,it Serie A,18.0,2004.0,2.7,2.0,1,0.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1,3.0,1.0,0.0
409,492,Gaetano Castrovilli,it ITA,"FW,MF",Fiorentina,it Serie A,26.0,1997.0,4.1,3.0,2,1.0,2.0,0.0,1.0,8.0,12.5,7.0,4.0,0.0,4.0,2,5.0,3.0,0.0
410,493,Danilo Cataldi,it ITA,MF,Lazio,it Serie A,28.0,1994.0,15.1,24.0,12,7.0,16.0,1.0,8.0,18.0,44.4,10.0,15.0,7.0,8.0,17,41.0,19.0,1.0
411,494,Catena,es ESP,DF,Osasuna,es La Liga,28.0,1994.0,28.2,33.0,18,26.0,6.0,1.0,19.0,35.0,54.3,16.0,24.0,15.0,9.0,15,48.0,119.0,3.0
412,495,Maximiliano Caufriez,be BEL,DF,Clermont Foot,fr Ligue 1,26.0,1997.0,18.4,38.0,28,31.0,5.0,2.0,19.0,29.0,65.5,10.0,18.0,12.0,6.0,18,56.0,69.0,2.0
413,496,Ivan Cavaleiro,pt POR,FW,Lille,fr Ligue 1,29.0,1993.0,8.6,10.0,6,3.0,4.0,3.0,7.0,20.0,35.0,13.0,9.0,2.0,7.0,5,15.0,6.0,0.0
414,497,Dani Ceballos,es ESP,"MF,FW",Real Madrid,es La Liga,26.0,1996.0,6.6,10.0,5,4.0,5.0,1.0,5.0,14.0,35.7,9.0,9.0,2.0,7.0,0,10.0,4.0,1.0
415,498,Emil Ceide,no NOR,"FW,MF",Sassuolo,it Serie A,21.0,2001.0,2.0,2.0,2,1.0,1.0,0.0,1.0,1.0,100.0,0.0,6.0,1.0,5.0,0,2.0,0.0,0.0
416,499,Zeki Çelik,tr TUR,DF,Roma,it Serie A,26.0,1997.0,7.5,23.0,16,10.0,10.0,3.0,14.0,25.0,56.0,11.0,12.0,5.0,7.0,8,31.0,25.0,0.0
417,500,Álex Centelles,es ESP,DF,Almería,es La Liga,25.0,1997.0,10.9,11.0,6,9.0,2.0,0.0,8.0,18.0,44.4,10.0,5.0,2.0,3.0,18,29.0,29.0,0.0
418,503,Václav Černý,cz CZE,"FW,MF",Wolfsburg,de Bundesliga,25.0,1997.0,10.2,8.0,3,3.0,4.0,1.0,2.0,14.0,14.3,12.0,13.0,0.0,13.0,8,16.0,6.0,0.0
419,505,Alberto Cerri,it ITA,FW,Empoli,it Serie A,27.0,1996.0,6.1,3.0,3,1.0,1.0,1.0,2.0,5.0,40.0,3.0,3.0,1.0,2.0,3,6.0,7.0,0.0
420,506,Leonardo Cerri,it ITA,DF,Juventus,it Serie A,20.0,2003.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
421,507,Franco Cervi,ar ARG,"MF,DF",Celta Vigo,es La Liga,29.0,1994.0,6.1,24.0,18,13.0,9.0,2.0,13.0,24.0,54.2,11.0,16.0,0.0,16.0,9,33.0,4.0,0.0
422,508,Julian Chabot,de GER,DF,Köln,de Bundesliga,25.0,1998.0,30.0,59.0,42,40.0,17.0,2.0,35.0,59.0,59.3,24.0,66.0,43.0,23.0,45,104.0,145.0,0.0
423,509,El Chadaille Bitshiabu,fr FRA,"DF,MF",RB Leipzig,de Bundesliga,18.0,2005.0,0.4,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,4.0,0.0
424,512,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,24.0,1999.0,10.6,16.0,12,10.0,2.0,4.0,10.0,15.0,66.7,5.0,8.0,7.0,1.0,8,24.0,51.0,0.0
425,513,Muhammed Cham,at AUT,"MF,FW",Clermont Foot,fr Ligue 1,22.0,2000.0,28.4,25.0,14,10.0,13.0,2.0,11.0,27.0,40.7,16.0,20.0,2.0,18.0,8,33.0,5.0,1.0
426,514,Calum Chambers,eng ENG,"MF,DF",Aston Villa,eng Premier League,28.0,1995.0,1.7,3.0,0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2,5.0,4.0,0.0
427,515,Timothy Chandler,us USA,"MF,DF",Eint Frankfurt,de Bundesliga,33.0,1990.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
428,516,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,28.0,1994.0,33.0,57.0,34,33.0,22.0,2.0,32.0,63.0,50.8,31.0,58.0,34.0,24.0,53,110.0,139.0,3.0
429,517,Charlys,br BRA,MF,Hellas Verona,it Serie A,19.0,2004.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0
430,518,Pep Chavarría,es ESP,"DF,MF",Rayo Vallecano,es La Liga,25.0,1998.0,13.0,23.0,18,15.0,6.0,2.0,11.0,17.0,64.7,6.0,15.0,3.0,12.0,6,29.0,29.0,1.0
431,519,Jhoanner Chávez,ec ECU,DF,Lens,fr Ligue 1,21.0,2002.0,5.3,6.0,5,2.0,2.0,2.0,3.0,9.0,33.3,6.0,2.0,0.0,2.0,5,11.0,11.0,0.0
432,520,Walid Cheddira,ma MAR,FW,Frosinone,it Serie A,25.0,1998.0,23.6,12.0,7,1.0,8.0,3.0,4.0,8.0,50.0,4.0,6.0,1.0,5.0,5,17.0,10.0,0.0
433,521,Rayan Cherki,fr FRA,"MF,FW",Lyon,fr Ligue 1,19.0,2003.0,19.1,28.0,15,4.0,16.0,8.0,17.0,46.0,37.0,29.0,13.0,3.0,10.0,7,35.0,1.0,0.0
434,522,Youssef Chermiti,pt POR,FW,Everton,eng Premier League,19.0,2004.0,2.3,3.0,2,2.0,1.0,0.0,1.0,5.0,20.0,4.0,4.0,1.0,3.0,1,4.0,2.0,0.0
435,524,Fabio Chiarodia,it ITA,DF,Gladbach,de Bundesliga,18.0,2005.0,1.7,8.0,5,5.0,1.0,2.0,5.0,7.0,71.4,2.0,2.0,1.0,1.0,3,11.0,9.0,0.0
436,525,Federico Chiesa,it ITA,FW,Juventus,it Serie A,25.0,1997.0,24.4,20.0,10,7.0,6.0,7.0,3.0,13.0,23.1,10.0,17.0,1.0,16.0,6,26.0,4.0,0.0
437,526,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,26.0,1996.0,8.4,15.0,10,5.0,9.0,1.0,5.0,8.0,62.5,3.0,11.0,3.0,8.0,4,19.0,19.0,1.0
438,527,Tawanda Chirewa,zw ZIM,"MF,FW",Wolves,eng Premier League,19.0,2003.0,1.6,7.0,3,3.0,3.0,1.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1,8.0,0.0,0.0
439,528,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,26.0,1997.0,28.8,50.0,28,20.0,29.0,1.0,30.0,76.0,39.5,46.0,22.0,5.0,17.0,31,81.0,28.0,0.0
440,529,Leon Chiwome,eng ENG,FW,Wolves,eng Premier League,17.0,2006.0,1.9,2.0,1,0.0,1.0,1.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,0,2.0,2.0,0.0
441,530,Tahith Chong,nl NED,"MF,FW",Luton Town,eng Premier League,23.0,1999.0,22.0,36.0,22,19.0,13.0,4.0,15.0,33.0,45.5,18.0,30.0,6.0,24.0,8,44.0,11.0,1.0
442,531,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,21.0,2001.0,28.7,81.0,52,45.0,25.0,11.0,48.0,96.0,50.0,48.0,47.0,21.0,26.0,44,125.0,60.0,0.0
443,532,Andreas Christensen,dk DEN,"DF,MF",Barcelona,es La Liga,27.0,1996.0,22.0,23.0,14,7.0,14.0,2.0,16.0,28.0,57.1,12.0,23.0,10.0,13.0,21,44.0,41.0,0.0
444,533,Jacob Christensen,dk DEN,MF,Köln,de Bundesliga,22.0,2001.0,2.4,10.0,6,7.0,3.0,0.0,4.0,7.0,57.1,3.0,8.0,2.0,6.0,4,14.0,4.0,0.0
445,535,Ryan Christie,sct SCO,MF,Bournemouth,eng Premier League,28.0,1995.0,32.3,86.0,44,34.0,35.0,17.0,39.0,92.0,42.4,53.0,52.0,11.0,41.0,52,138.0,53.0,1.0
446,536,Carney Chukwuemeka,eng ENG,"MF,FW",Chelsea,eng Premier League,19.0,2003.0,2.5,6.0,4,3.0,3.0,0.0,1.0,3.0,33.3,2.0,1.0,1.0,0.0,0,6.0,1.0,0.0
447,537,Samuel Chukwueze,ng NGA,FW,Milan,it Serie A,24.0,1999.0,11.3,18.0,7,11.0,5.0,2.0,9.0,17.0,52.9,8.0,3.0,1.0,2.0,6,24.0,3.0,0.0
448,538,Víctor Chust,es ESP,DF,Cádiz,es La Liga,23.0,2000.0,20.7,29.0,18,23.0,5.0,1.0,18.0,32.0,56.3,14.0,27.0,21.0,6.0,11,40.0,92.0,1.0
449,539,Pathé Ciss,sn SEN,MF,Rayo Vallecano,es La Liga,29.0,1994.0,18.5,44.0,24,16.0,26.0,2.0,16.0,29.0,55.2,13.0,27.0,10.0,17.0,30,74.0,54.0,0.0
450,540,Alphadjo Cissè,it ITA,FW,Hellas Verona,it Serie A,16.0,2006.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
451,541,Djaoui Cissé,fr FRA,MF,Rennes,fr Ligue 1,19.0,2004.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
452,542,Ibrahim Cissoko,nl NED,"FW,MF",Toulouse,fr Ligue 1,20.0,2003.0,2.7,4.0,3,3.0,1.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,1,5.0,0.0,0.0
453,545,Patrick Ciurria,it ITA,"DF,MF",Monza,it Serie A,28.0,1995.0,17.8,30.0,18,13.0,13.0,4.0,13.0,21.0,61.9,8.0,20.0,5.0,15.0,9,39.0,28.0,0.0
454,546,Bobby Clark,eng ENG,MF,Liverpool,eng Premier League,18.0,2005.0,1.0,2.0,1,1.0,1.0,0.0,1.0,5.0,20.0,4.0,6.0,2.0,4.0,1,3.0,1.0,0.0
455,547,Jordan Clark,eng ENG,MF,Luton Town,eng Premier League,29.0,1993.0,14.5,30.0,17,14.0,11.0,5.0,11.0,39.0,28.2,28.0,24.0,3.0,21.0,11,41.0,15.0,1.0
456,548,Alexis Claude-Maurice,fr FRA,MF,Nice,fr Ligue 1,25.0,1998.0,5.6,12.0,5,3.0,6.0,3.0,1.0,5.0,20.0,4.0,4.0,1.0,3.0,5,17.0,7.0,0.0
457,549,Jonathan Clauss,fr FRA,DF,Marseille,fr Ligue 1,30.0,1992.0,23.0,47.0,20,22.0,19.0,6.0,26.0,49.0,53.1,23.0,17.0,3.0,14.0,36,83.0,46.0,0.0
458,550,Silvi Clúa,es ESP,MF,Girona,es La Liga,18.0,2005.0,0.0,2.0,0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0,2.0,0.0,0.0
459,551,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,32.0,1991.0,14.9,24.0,15,11.0,11.0,2.0,14.0,21.0,66.7,7.0,18.0,6.0,12.0,10,34.0,33.0,0.0
460,552,Marcus Coco,fr FRA,"DF,FW",Nantes,fr Ligue 1,27.0,1996.0,16.5,43.0,26,29.0,10.0,4.0,28.0,60.0,46.7,32.0,19.0,1.0,18.0,21,64.0,38.0,0.0
461,553,Saúl Coco,gq EQG,DF,Las Palmas,es La Liga,24.0,1999.0,25.5,32.0,19,25.0,7.0,0.0,11.0,18.0,61.1,7.0,27.0,15.0,12.0,20,52.0,120.0,3.0
462,554,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,34.0,1988.0,7.4,17.0,14,10.0,3.0,4.0,11.0,16.0,68.8,5.0,12.0,4.0,8.0,7,24.0,26.0,1.0
463,555,Maxime Colin,fr FRA,DF,Metz,fr Ligue 1,31.0,1991.0,20.4,39.0,23,25.0,7.0,7.0,16.0,29.0,55.2,13.0,22.0,7.0,15.0,20,59.0,71.0,0.0
464,556,Nathan Collins,ie IRL,DF,Brentford,eng Premier League,22.0,2001.0,29.5,38.0,20,24.0,12.0,2.0,19.0,29.0,65.5,10.0,46.0,30.0,16.0,44,82.0,141.0,4.0
465,557,Nnamdi Collins,de GER,DF,Eint Frankfurt,de Bundesliga,19.0,2004.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,4.0,0.0
466,558,Lorenzo Colombo,it ITA,FW,Monza,it Serie A,21.0,2002.0,15.1,17.0,12,3.0,9.0,5.0,8.0,14.0,57.1,6.0,18.0,5.0,13.0,0,17.0,14.0,0.0
467,559,Andrea Colpani,it ITA,"MF,FW",Monza,it Serie A,24.0,1999.0,29.5,25.0,15,6.0,13.0,6.0,11.0,20.0,55.0,9.0,11.0,4.0,7.0,14,39.0,14.0,0.0
468,560,Levi Colwill,eng ENG,DF,Chelsea,eng Premier League,20.0,2003.0,20.0,48.0,30,26.0,17.0,5.0,26.0,34.0,76.5,8.0,28.0,10.0,18.0,26,74.0,66.0,0.0
469,561,Kingsley Coman,fr FRA,FW,Bayern Munich,de Bundesliga,27.0,1996.0,12.4,12.0,7,5.0,3.0,4.0,9.0,17.0,52.9,8.0,15.0,1.0,14.0,2,14.0,5.0,0.0
470,562,Eray Cömert,ch SUI,DF,Nantes,fr Ligue 1,25.0,1998.0,22.2,42.0,28,28.0,13.0,1.0,28.0,38.0,73.7,10.0,35.0,18.0,17.0,36,78.0,78.0,1.0
471,563,Santi Comesaña,es ESP,MF,Villarreal,es La Liga,26.0,1996.0,18.4,44.0,26,15.0,21.0,8.0,19.0,38.0,50.0,19.0,33.0,9.0,24.0,22,66.0,27.0,1.0
472,564,Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,it Serie A,18.0,2005.0,0.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1,2.0,2.0,0.0
473,565,Alois Confais,fr FRA,"MF,FW",Le Havre,fr Ligue 1,26.0,1996.0,0.1,2.0,2,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0
474,567,Bambasé Conté,de GER,"MF,FW",Hoffenheim,de Bundesliga,20.0,2003.0,0.5,3.0,3,2.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0
475,569,Lewis Cook,eng ENG,MF,Bournemouth,eng Premier League,26.0,1997.0,31.0,61.0,41,24.0,30.0,7.0,34.0,63.0,54.0,29.0,32.0,11.0,21.0,65,126.0,46.0,1.0
476,570,Copete,es ESP,DF,Mallorca,es La Liga,23.0,1999.0,14.8,45.0,27,27.0,17.0,1.0,30.0,43.0,69.8,13.0,12.0,6.0,6.0,32,77.0,47.0,1.0
477,571,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,19.0,2003.0,18.2,36.0,22,25.0,9.0,2.0,20.0,33.0,60.6,13.0,26.0,9.0,17.0,27,63.0,89.0,1.0
478,572,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,32.0,1991.0,10.1,20.0,12,8.0,10.0,2.0,5.0,13.0,38.5,8.0,14.0,4.0,10.0,16,36.0,15.0,0.0
479,573,Tommaso Corazza,it ITA,DF,Bologna,it Serie A,19.0,2004.0,2.2,10.0,4,9.0,1.0,0.0,4.0,9.0,44.4,5.0,2.0,0.0,2.0,5,15.0,3.0,0.0
480,574,Theo Corbeanu,ca CAN,"MF,FW",Granada,es La Liga,21.0,2002.0,2.0,5.0,2,2.0,3.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,3,8.0,2.0,0.0
481,575,Jeppe Corfitzen,dk DEN,FW,Lecce,it Serie A,18.0,2004.0,0.1,1.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
482,576,Jack Cork,eng ENG,MF,Burnley,eng Premier League,34.0,1989.0,0.3,2.0,0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1,3.0,1.0,0.0
483,577,Maxwel Cornet,ci CIV,"MF,FW",West Ham,eng Premier League,26.0,1996.0,1.2,3.0,2,3.0,0.0,0.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,2,5.0,1.0,0.0
484,578,Giacomo Corona,it ITA,FW,Empoli,it Serie A,19.0,2004.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
485,579,Jesús Corona,mx MEX,"MF,DF",Sevilla,es La Liga,30.0,1993.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0
486,580,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,es La Liga,28.0,1995.0,17.0,22.0,15,3.0,11.0,8.0,5.0,17.0,29.4,12.0,13.0,0.0,13.0,2,24.0,6.0,0.0
487,581,Joaquín Correa,ar ARG,"FW,MF",Marseille,fr Ligue 1,28.0,1994.0,4.8,7.0,5,4.0,2.0,1.0,0.0,8.0,0.0,8.0,2.0,0.0,2.0,1,8.0,1.0,0.0
488,582,Thierry Correia,pt POR,DF,Valencia,es La Liga,24.0,1999.0,23.9,63.0,35,39.0,20.0,4.0,28.0,49.0,57.1,21.0,39.0,16.0,23.0,33,96.0,61.0,0.0
489,583,Oscar Cortés,co COL,"FW,MF",Lens,fr Ligue 1,19.0,2003.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
490,584,Danny da Costa,de GER,DF,Mainz 05,de Bundesliga,30.0,1993.0,9.2,18.0,9,9.0,7.0,2.0,9.0,19.0,47.4,10.0,17.0,4.0,13.0,16,34.0,24.0,0.0
491,585,David Pereira da Costa,pt POR,MF,Lens,fr Ligue 1,22.0,2001.0,16.6,18.0,10,5.0,12.0,1.0,10.0,23.0,43.5,13.0,21.0,4.0,17.0,16,34.0,8.0,1.0
492,586,Jaume Costa,es ESP,DF,Mallorca,es La Liga,35.0,1988.0,18.7,38.0,22,23.0,10.0,5.0,18.0,29.0,62.1,11.0,14.0,4.0,10.0,16,54.0,35.0,0.0
493,587,João Costa,br BRA,"MF,FW",Roma,it Serie A,18.0,2005.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
494,588,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,22.0,2001.0,29.4,40.0,24,31.0,9.0,0.0,15.0,24.0,62.5,9.0,42.0,27.0,15.0,23,63.0,120.0,1.0
495,589,Samu Costa,pt POR,MF,Mallorca,es La Liga,22.0,2000.0,25.6,91.0,50,40.0,46.0,5.0,46.0,93.0,49.5,47.0,28.0,14.0,14.0,39,130.0,59.0,3.0
496,592,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,30.0,1992.0,34.8,64.0,41,50.0,12.0,2.0,38.0,75.0,50.7,37.0,49.0,15.0,34.0,43,107.0,97.0,0.0
497,593,Lassana Coulibaly,ml MLI,MF,Salernitana,it Serie A,27.0,1996.0,23.1,47.0,32,20.0,21.0,6.0,22.0,49.0,44.9,27.0,23.0,5.0,18.0,16,63.0,29.0,0.0
498,594,Mamadou Coulibaly,sn SEN,DF,Salernitana,it Serie A,24.0,1999.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
499,595,Mamadou Coulibaly,fr FRA,MF,Monaco,fr Ligue 1,19.0,2004.0,1.3,7.0,4,2.0,3.0,2.0,3.0,8.0,37.5,5.0,4.0,0.0,4.0,0,7.0,0.0,0.0
500,596,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,fr Ligue 1,22.0,2001.0,6.9,13.0,11,8.0,4.0,1.0,4.0,9.0,44.4,5.0,11.0,1.0,10.0,2,15.0,2.0,0.0
501,598,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,eng Premier League,31.0,1992.0,0.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
502,599,Yan Couto,br BRA,"DF,FW",Girona,es La Liga,21.0,2002.0,24.9,45.0,34,25.0,14.0,6.0,20.0,40.0,50.0,20.0,14.0,2.0,12.0,10,55.0,31.0,1.0
503,603,Crespo,pt POR,MF,Rayo Vallecano,es La Liga,26.0,1996.0,5.9,16.0,9,8.0,6.0,2.0,9.0,17.0,52.9,8.0,15.0,6.0,9.0,10,26.0,7.0,0.0
