,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
8229,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,4,0,0,24,21,1,18,13,12,0,1,0,96,11,26,29.7,Matches
8230,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,2,0,0,20,21,5,5,4,4,1,0,0,43,34,70,32.7,Matches
8231,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
8232,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,1,0,0,5,7,0,10,6,6,0,1,0,18,5,6,45.5,Matches
8233,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,2,0,0,10,2,0,0,11,12,0,1,1,37,11,11,50.0,Matches
8234,Rui Silva,pt POR,GK,Granada,es La Liga,26,1994,32.0,1,0,0,2,4,0,0,2,0,0,2,0,59,3,1,75.0,Matches
8235,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,5,1,1,13,16,0,3,33,12,0,0,0,133,47,27,63.5,Matches
8236,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34.0,1,0,0,2,3,0,0,0,0,0,2,1,61,7,3,70.0,Matches
8237,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,2,0,0,22,27,1,6,31,22,0,2,0,129,27,25,51.9,Matches
8238,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,1,0,0,24,25,18,8,10,11,0,0,0,55,29,66,30.5,Matches
8239,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,25,1995,25.8,2,0,0,18,29,4,133,15,14,0,0,0,123,19,32,37.3,Matches
8240,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,1997,37.0,1,0,0,1,4,0,0,0,0,0,1,0,34,5,1,83.3,Matches
8241,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
8242,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,1991,0.6,0,0,0,3,2,0,1,1,0,0,0,0,1,1,1,50.0,Matches
8243,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,4,1,1,27,50,2,79,29,14,1,0,0,129,50,26,65.8,Matches
8244,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,4,0,0,14,22,1,33,23,17,0,1,0,124,8,14,36.4,Matches
8245,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,5,0,0,40,9,1,7,62,24,0,0,0,161,120,61,66.3,Matches
8246,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,3.8,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,Matches
8247,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32.0,0,0,0,1,3,0,0,0,0,0,1,0,42,4,1,80.0,Matches
8248,Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,fr Ligue 1,18,2002,0.9,2,0,0,4,1,0,0,1,4,0,0,0,7,1,0,100.0,Matches
8249,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,1997,28.7,6,0,0,66,22,0,27,48,48,0,1,0,173,55,23,70.5,Matches
8250,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,3,0,0,22,9,0,9,23,16,0,0,0,113,16,22,42.1,Matches
8251,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,0,0,0,2,4,0,15,12,6,0,0,1,26,8,11,42.1,Matches
8252,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
8253,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,0,0,0,4,5,0,0,1,1,1,0,0,5,3,3,50.0,Matches
8254,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,5,0,0,43,17,3,3,82,48,0,0,0,209,42,34,55.3,Matches
8255,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28.0,1,0,0,0,1,0,0,0,1,0,0,0,37,6,1,85.7,Matches
8256,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,20,1999,13.1,1,0,0,12,12,2,66,3,10,0,0,0,58,9,10,47.4,Matches
8257,Robert Skov,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,1996,12.9,0,1,0,8,16,5,73,15,10,0,1,0,67,14,20,41.2,Matches
8258,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,1,0,0,34,27,0,4,30,32,0,0,0,163,32,43,42.7,Matches
8259,Steven Skrzybski,de GER,"FW,DF",Schalke 04,de Bundesliga,27,1992,4.7,2,0,0,4,15,2,13,5,4,0,0,0,27,5,6,45.5,Matches
8260,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,30,1990,2.6,0,0,0,4,4,1,0,0,2,0,0,0,8,24,21,53.3,Matches
8261,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7,Matches
8262,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,0,1,0,13,6,6,3,1,5,0,0,0,14,15,18,45.5,Matches
8263,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,0,0,0,3,2,0,5,2,3,0,0,0,12,2,4,33.3,Matches
8264,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,3,0,0,13,8,1,1,28,8,0,0,0,67,25,13,65.8,Matches
8265,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,20,2000,16.0,0,0,0,5,20,4,17,10,7,0,0,0,79,4,10,28.6,Matches
8266,Robert Snodgrass,sct SCO,"MF,FW",West Brom,eng Premier League,32,1987,5.8,2,0,0,8,13,1,8,1,12,0,0,0,38,9,13,40.9,Matches
8267,Robert Snodgrass,sct SCO,"FW,MF",West Ham,eng Premier League,32,1987,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
8268,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,1,0,0,6,5,0,34,8,8,0,0,0,40,7,12,36.8,Matches
8269,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,2,0,0,8,2,1,65,20,17,0,0,0,68,17,17,50.0,Matches
8270,Rubén Sobrino,es ESP,"MF,FW",Valencia,es La Liga,28,1992,0.5,0,0,0,4,0,0,0,0,1,0,0,0,5,1,2,33.3,Matches
8271,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,28,1992,12.4,3,0,0,18,29,4,9,15,13,1,0,0,53,31,41,43.1,Matches
8272,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,1,0,0,8,4,2,4,5,12,0,0,0,47,9,7,56.3,Matches
8273,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,2,0,0,16,4,0,17,6,13,0,0,0,39,9,9,50.0,Matches
8274,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,8,1,1,24,13,20,11,4,4,0,0,0,40,22,66,25.0,Matches
8275,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,7,0,0,26,37,0,126,23,24,0,0,0,148,18,13,58.1,Matches
8276,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,30.1,1,1,0,1,1,0,0,2,1,0,0,0,49,1,0,100.0,Matches
8277,Son,es ESP,"DF,MF",Levante,es La Liga,26,1994,12.3,3,0,0,14,13,0,54,12,10,0,0,0,64,9,10,47.4,Matches
8278,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,1,0,0,12,15,0,16,6,15,0,0,0,34,5,8,38.5,Matches
8279,David Soria,es ESP,GK,Getafe,es La Liga,27,1993,28.0,2,0,0,0,4,0,0,1,2,0,0,0,37,8,3,72.7,Matches
8280,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,5,0,0,75,49,3,34,18,26,2,0,0,184,34,58,37.0,Matches
8281,Alberto Soro,es ESP,"FW,MF",Granada,es La Liga,21,1999,4.4,1,0,0,11,9,3,12,1,2,0,0,0,25,2,13,13.3,Matches
8282,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,22,1998,22.7,2,0,0,17,14,2,211,31,10,0,1,0,107,19,18,51.4,Matches
8283,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
8284,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,7,0,0,49,46,10,48,9,20,0,0,0,70,89,112,44.3,Matches
8285,Riccardo Sottil,it ITA,"FW,MF",Cagliari,it Serie A,21,1999,13.2,3,0,0,17,35,1,43,5,3,0,0,0,82,3,12,20.0,Matches
8286,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,Matches
8287,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,7,1,0,69,43,2,9,62,41,0,1,1,246,227,160,58.7,Matches
8288,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
8289,Cebio Soukou,bj BEN,"FW,MF",Arminia,de Bundesliga,27,1992,5.1,2,0,0,8,6,1,3,3,8,0,0,0,28,6,7,46.2,Matches
8290,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,19.5,4,0,0,33,19,0,0,20,14,0,3,0,111,60,15,80.0,Matches
8291,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,1.6,1,0,0,2,1,0,0,2,0,0,0,0,9,5,0,100.0,Matches
8292,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,3,0,0,23,16,0,1,39,29,0,0,0,148,30,18,62.5,Matches
8293,Yaya Soumaré,fr FRA,MF,Lyon,fr Ligue 1,20,2000,0.0,0,0,0,1,0,0,0,2,1,,,0,,,,,Matches
8294,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,5,0,0,19,21,0,53,17,33,0,1,0,67,7,22,24.1,Matches
8295,Ansou Sow,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
8296,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,6,0,0,40,40,2,6,51,33,0,0,0,178,27,23,54.0,Matches
8297,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,0,0,0,7,5,0,0,14,12,0,0,0,75,24,22,52.2,Matches
8298,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,2,0,0,18,15,0,10,28,17,0,0,0,91,61,36,62.9,Matches
8299,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,0,0,0,8,11,2,103,25,6,0,0,1,107,10,1,90.9,Matches
8300,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,14.0,0,0,0,0,1,0,0,2,2,0,0,0,29,5,1,83.3,Matches
8301,Mattia Sprocati,it ITA,"MF,FW",Parma,it Serie A,27,1993,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
8302,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,4,0,0,41,24,1,16,64,38,0,0,1,179,67,61,52.3,Matches
8303,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,29,1990,21.7,5,0,0,21,17,2,10,49,29,0,0,0,151,33,30,52.4,Matches
8304,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1.0,0,0,0,1,0,0,1,2,2,0,0,0,5,5,2,71.4,Matches
8305,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,1995,31.0,2,0,0,42,29,3,6,42,28,0,1,0,154,67,48,58.3,Matches
8306,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,28,1991,17.4,3,0,0,31,18,2,47,22,15,0,0,0,96,16,27,37.2,Matches
8307,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
8308,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,3,1,1,20,5,0,7,26,14,0,1,0,128,11,11,50.0,Matches
8309,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,2.9,1,0,0,8,2,0,0,8,6,0,0,0,21,5,2,71.4,Matches
8310,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,17.1,2,0,0,8,9,0,2,28,19,0,0,0,101,20,18,52.6,Matches
8311,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,25,1994,28.2,4,0,0,36,41,9,20,15,10,2,0,0,99,9,21,30.0,Matches
8312,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30.0,6,0,0,33,10,3,64,22,26,0,0,0,168,35,33,51.5,Matches
8313,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,31,1988,21.8,6,0,0,42,30,4,40,13,17,0,0,0,114,26,40,39.4,Matches
8314,Kevin Stöger,at AUT,"MF,FW",Mainz 05,de Bundesliga,26,1993,6.0,3,0,0,13,17,1,44,6,6,0,0,0,50,2,5,28.6,Matches
8315,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,1994,21.5,0,1,0,7,9,1,1,18,10,0,0,0,106,38,19,66.7,Matches
8316,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,25,1995,9.0,1,0,0,0,2,0,0,1,1,0,0,0,14,3,0,100.0,Matches
8317,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30,1990,20.5,4,0,0,18,27,0,7,28,10,0,0,0,131,19,30,38.8,Matches
8318,Kevin Strootman,nl NED,MF,Genoa,it Serie A,30,1990,14.6,7,0,0,25,13,1,39,25,18,0,0,0,89,15,15,50.0,Matches
8319,Kevin Strootman,nl NED,"MF,FW",Marseille,fr Ligue 1,30,1990,2.6,2,0,0,8,2,0,0,5,6,0,0,0,25,5,3,62.5,Matches
8320,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,20,1999,23.1,3,0,0,26,7,0,1,47,30,0,1,0,129,46,48,48.9,Matches
8321,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29,1991,29.3,0,0,0,12,13,4,60,24,11,0,1,0,131,22,32,40.7,Matches
8322,Stefano Sturaro,it ITA,MF,Hellas Verona,it Serie A,27,1993,4.7,5,0,0,17,6,0,5,5,3,0,0,0,16,7,8,46.7,Matches
8323,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,27,1993,4.9,1,0,0,14,12,2,22,7,5,0,0,0,33,7,12,36.8,Matches
8324,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,1988,27.0,13,1,1,53,38,0,91,31,39,0,1,0,155,35,28,55.6,Matches
8325,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26,1994,31.7,10,0,0,45,40,1,119,22,32,0,0,0,175,13,12,52.0,Matches
8326,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33,1987,27.9,6,0,0,21,40,33,8,5,7,2,0,0,38,26,26,50.0,Matches
8327,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,1988,3.4,2,0,0,5,3,0,1,4,2,0,0,0,13,6,2,75.0,Matches
8328,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24,1995,16.7,1,0,0,9,4,0,8,21,21,0,0,0,109,25,18,58.1,Matches
8329,Suso,es ESP,FW,Sevilla,es La Liga,26,1993,24.6,2,0,0,25,37,6,101,8,10,0,0,0,85,4,6,40.0,Matches
8330,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,20,2000,2.6,0,0,0,2,4,0,3,2,5,0,0,0,21,12,8,60.0,Matches
8331,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,21,1999,20.6,8,1,1,46,44,0,6,30,17,0,0,0,109,20,16,55.6,Matches
8332,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,2000,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,Matches
8333,Issiaga Sylla,gn GUI,"DF,MF",Lens,fr Ligue 1,26,1994,12.4,0,1,0,17,8,2,47,16,20,0,0,0,83,27,19,58.7,Matches
8334,Eddy Sylvestre,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1999,1.1,1,0,0,2,1,0,3,1,1,1,0,0,2,0,2,0.0,Matches
8335,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,8.1,1,0,0,18,13,5,6,2,6,0,0,0,29,25,51,32.9,Matches
8336,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30,1990,29.7,0,0,0,0,1,0,0,3,0,0,0,0,59,7,0,100.0,Matches
8337,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,1.1,2,0,0,5,1,0,0,0,1,0,0,0,4,5,3,62.5,Matches
8338,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,16.0,2,0,0,27,7,7,18,3,5,1,0,0,37,80,44,64.5,Matches
8339,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,9.4,5,1,1,12,16,0,0,11,9,1,0,0,20,20,21,48.8,Matches
8340,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,3,0,0,29,11,1,5,33,17,0,0,0,159,69,34,67.0,Matches
8341,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
8342,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,27,1993,15.2,6,0,0,18,31,0,28,13,11,0,0,0,114,9,10,47.4,Matches
8343,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,25.6,6,0,0,35,29,2,15,32,25,0,1,0,188,44,48,47.8,Matches
8344,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,2,0,0,11,7,0,4,3,4,0,0,0,28,12,14,46.2,Matches
8345,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,30.0,11,0,0,63,47,0,4,53,44,0,0,0,226,64,59,52.0,Matches
8346,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,5,0,0,43,10,6,4,48,28,0,0,1,284,67,35,65.7,Matches
8347,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,7,0,0,28,22,0,146,55,39,0,1,0,177,71,50,58.7,Matches
8348,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,6,0,0,27,29,3,6,44,39,0,0,0,160,165,71,69.9,Matches
8349,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,34,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
8350,Percy Tau,za RSA,FW,Brighton,eng Premier League,26,1994,1.1,0,0,0,0,1,0,2,0,1,0,0,0,3,0,5,0.0,Matches
8351,Niklas Tauer,de GER,"MF,DF",Mainz 05,de Bundesliga,19,2001,0.8,0,0,0,0,1,0,1,3,1,0,0,0,4,4,4,50.0,Matches
8352,Heriberto Tavares,pt POR,"FW,MF",Brest,fr Ligue 1,23,1997,0.5,0,0,0,1,0,0,2,1,0,0,0,0,1,1,2,33.3,Matches
8353,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,2001,0.9,0,0,0,1,3,0,0,0,1,0,0,0,6,1,1,50.0,Matches
8354,Tomás Tavares,pt POR,"MF,DF",Alavés,es La Liga,19,2001,0.7,0,0,0,1,0,0,2,0,1,0,0,0,3,1,1,50.0,Matches
8355,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,27.0,1,0,0,9,34,1,105,29,28,0,0,0,140,39,30,56.5,Matches
8356,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,1989,0.2,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,,Matches
8357,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
8358,Warren Tchimbembé,cg CGO,"MF,FW",Metz,fr Ligue 1,22,1998,5.5,0,0,0,3,5,0,5,2,4,0,0,0,30,6,6,50.0,Matches
8359,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,2000,34.0,9,1,1,57,62,1,29,60,68,0,0,0,257,81,41,66.4,Matches
8360,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,1.2,1,0,0,1,0,0,13,3,1,0,0,0,9,1,3,25.0,Matches
8361,Nathan Tella,eng ENG,"FW,MF",Southampton,eng Premier League,21,1999,8.3,2,0,0,16,24,5,7,3,5,1,0,0,32,1,22,4.3,Matches
8362,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,7.7,0,0,0,4,4,1,55,16,7,0,0,0,45,15,14,51.7,Matches
8363,Andrés Tello,co COL,"DF,MF",Benevento,it Serie A,23,1996,4.6,3,0,0,6,4,0,10,6,6,0,0,0,35,10,10,50.0,Matches
8364,Cristian Tello,es ESP,"FW,MF",Betis,es La Liga,28,1991,14.3,2,1,1,7,8,3,29,11,10,0,0,0,66,6,11,35.3,Matches
8365,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,1999,3.0,2,0,0,4,7,0,3,2,3,0,0,0,13,6,8,42.9,Matches
8366,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,1997,3.9,0,0,0,3,2,1,16,2,2,0,0,0,19,1,2,33.3,Matches
8367,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,28,1992,31.0,1,0,0,1,1,0,0,0,0,0,1,0,46,6,0,100.0,Matches
8368,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
8369,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1997,27.1,2,1,0,34,39,9,17,16,15,0,0,0,84,49,65,43.0,Matches
8370,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,20.8,9,1,1,24,16,2,4,35,21,0,2,0,112,35,35,50.0,Matches
8371,Kenny Tete,nl NED,"DF,MF",Fulham,eng Premier League,24,1995,16.5,3,0,0,28,18,2,72,27,30,0,1,0,85,29,19,60.4,Matches
8372,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,24,1995,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,,Matches
8373,Cedric Teuchert,de GER,"FW,MF",Union Berlin,de Bundesliga,23,1997,8.4,2,0,0,14,14,2,7,5,5,0,0,0,43,6,28,17.6,Matches
8374,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,27,1993,30.4,5,0,0,25,53,7,204,14,22,0,1,0,105,12,12,50.0,Matches
8375,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,16.1,5,1,1,26,7,2,2,33,27,0,0,1,86,36,33,52.2,Matches
8376,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,18,2002,11.4,0,0,0,13,7,2,43,9,6,0,0,0,58,9,19,32.1,Matches
8377,Sada Thioub,sn SEN,"FW,MF",Angers,fr Ligue 1,25,1995,14.0,0,0,0,18,25,1,25,9,14,0,0,0,67,13,16,44.8,Matches
8378,William Thomas Fish,eng ENG,FW,Manchester Utd,eng Premier League,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
8379,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,19,2001,10.8,2,0,0,10,16,0,17,17,14,1,0,0,51,20,24,45.5,Matches
8380,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,32,1988,33.6,5,1,1,35,20,3,0,50,25,0,1,0,186,97,53,64.7,Matches
8381,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,26,1993,29.2,8,1,1,52,43,6,38,22,17,1,0,0,150,24,65,27.0,Matches
8382,Erik Thommy,de GER,"MF,DF",Stuttgart,de Bundesliga,25,1994,3.5,0,0,0,5,7,0,14,3,1,0,0,0,20,6,0,100.0,Matches
8383,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,24,1996,29.4,10,0,0,72,24,2,4,25,42,0,2,0,145,153,111,58.0,Matches
8384,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,19,2001,16.6,3,0,0,31,10,0,2,18,16,1,1,0,81,18,23,43.9,Matches
8385,Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,de Bundesliga,22,1997,19.2,3,1,0,38,38,18,23,15,14,5,0,0,76,66,48,57.9,Matches
8386,Cheikh Tidiane Sabaly,sn SEN,FW,Metz,fr Ligue 1,21,1999,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
8387,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,23,1997,37.3,6,0,0,37,54,0,138,46,45,0,0,0,271,34,28,54.8,Matches
8388,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,23,1997,25.5,4,0,0,14,18,0,125,16,15,1,0,0,115,16,42,27.6,Matches
8389,Steffen Tigges,de GER,"FW,DF",Dortmund,de Bundesliga,22,1998,0.6,0,0,0,4,0,0,1,0,4,0,0,0,5,6,2,75.0,Matches
8390,Guus Til,nl NED,FW,Freiburg,de Bundesliga,22,1997,1.4,1,0,0,5,1,0,4,2,3,0,0,0,7,2,7,22.2,Matches
8391,David Timor,es ESP,"MF,DF",Getafe,es La Liga,30,1989,15.5,5,1,0,17,14,0,33,19,9,0,0,1,80,41,39,51.3,Matches
8392,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.8,5,0,0,17,14,0,2,19,15,0,0,0,112,26,22,54.2,Matches
8393,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,27,1992,31.2,3,0,0,27,27,15,53,26,10,2,0,0,107,35,44,44.3,Matches
8394,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,25,1994,8.7,1,1,0,12,16,1,12,6,19,0,0,0,58,14,16,46.7,Matches
8395,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,25,1994,16.6,2,0,0,24,14,4,30,13,12,0,0,0,83,4,9,30.8,Matches
8396,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,29,1990,28.2,9,0,0,38,15,1,30,33,23,0,2,0,190,46,28,62.2,Matches
8397,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,21,1998,30.2,4,0,0,31,13,2,23,54,31,0,0,1,155,91,64,58.7,Matches
