,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
467,Carmona,es ESP,"DF,MF",Getafe,es La Liga,21,2002,14.6,29,1.99,19,3,0,4,1,2,2,0.14,1,1,0,0,0,0,Matches
468,Marco Carnesecchi,it ITA,GK,Atalanta,it Serie A,23,2000,26.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
469,Yannick Carrasco,be BEL,DF,Atlético Madrid,es La Liga,29,1993,2.5,7,2.85,4,1,1,0,1,0,1,0.41,1,0,0,0,0,0,Matches
470,Álvaro Carreras,es ESP,"MF,FW",Granada,es La Liga,20,2003,5.3,17,3.21,12,1,0,2,1,1,1,0.19,0,0,0,0,0,1,Matches
471,Rasmus Carstensen,dk DEN,"DF,FW",Köln,de Bundesliga,22,2000,18.4,39,2.12,32,2,3,2,0,0,2,0.11,1,0,1,0,0,0,Matches
472,Antonin Cartillier,fr FRA,DF,Monaco,fr Ligue 1,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
473,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,31,1992,24.1,44,1.82,41,0,1,0,2,0,7,0.29,6,0,0,0,1,0,Matches
474,Fabio Carvalho,pt POR,MF,RB Leipzig,de Bundesliga,20,2002,1.8,4,2.18,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
475,William Carvalho,pt POR,MF,Betis,es La Liga,31,1992,7.6,18,2.38,17,0,0,1,0,0,4,0.53,3,0,0,1,0,0,Matches
476,Cesare Casadei,it ITA,"FW,MF",Chelsea,eng Premier League,20,2003,0.9,4,4.62,2,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
477,Marc Casado,es ESP,MF,Barcelona,es La Liga,19,2003,0.2,1,6.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
478,Nicolò Casale,it ITA,DF,Lazio,it Serie A,25,1998,17.3,12,0.69,9,0,0,3,0,0,1,0.06,0,0,0,1,0,0,Matches
479,Casemiro,br BRA,"MF,DF",Manchester Utd,eng Premier League,31,1992,22.0,41,1.86,35,2,0,3,1,0,4,0.18,4,0,0,0,0,0,Matches
480,Kaelan Casey,eng ENG,DF,West Ham,eng Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
481,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,25,1997,23.8,44,1.85,34,1,0,6,2,1,8,0.34,7,0,0,0,1,0,Matches
482,Josué Casimir,fr FRA,"FW,DF",Le Havre,fr Ligue 1,21,2001,22.4,52,2.32,42,0,4,2,4,0,7,0.31,5,0,1,0,1,0,Matches
483,Giuseppe Caso,it ITA,"FW,MF",Frosinone,it Serie A,24,1998,4.6,12,2.59,5,1,2,1,3,0,2,0.43,0,1,0,0,1,0,Matches
484,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,fr Ligue 1,23,2000,21.6,37,1.71,26,5,1,2,0,3,4,0.18,4,0,0,0,0,0,Matches
485,Timothy Castagne,be BEL,DF,Fulham,eng Premier League,27,1995,29.3,50,1.71,39,2,4,4,0,1,2,0.07,2,0,0,0,0,0,Matches
486,Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,31,1992,25.0,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
487,Valentín Castellanos,ar ARG,FW,Lazio,it Serie A,24,1998,18.7,48,2.57,37,0,2,4,5,0,11,0.59,8,0,1,2,0,0,Matches
488,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,28,1995,27.4,25,0.91,23,0,1,0,1,0,1,0.04,1,0,0,0,0,0,Matches
489,Samu Castillejo,es ESP,"FW,MF",Sassuolo,it Serie A,28,1995,6.0,27,4.54,22,2,1,1,1,0,1,0.17,1,0,0,0,0,0,Matches
490,Jonny Castro,es ESP,MF,Wolves,eng Premier League,29,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
491,Santiago Castro,ar ARG,FW,Bologna,it Serie A,18,2004,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
492,Gaetano Castrovilli,it ITA,"FW,MF",Fiorentina,it Serie A,26,1997,4.1,10,2.45,9,0,0,0,1,0,4,0.98,3,0,0,0,1,0,Matches
493,Danilo Cataldi,it ITA,MF,Lazio,it Serie A,28,1994,15.1,23,1.52,15,6,2,0,0,0,1,0.07,1,0,0,0,0,0,Matches
494,Catena,es ESP,DF,Osasuna,es La Liga,28,1994,28.2,14,0.50,13,0,0,1,0,0,4,0.14,4,0,0,0,0,0,Matches
495,Maximiliano Caufriez,be BEL,DF,Clermont Foot,fr Ligue 1,26,1997,18.4,14,0.76,13,1,0,0,0,0,2,0.11,2,0,0,0,0,0,Matches
496,Ivan Cavaleiro,pt POR,FW,Lille,fr Ligue 1,29,1993,8.6,18,2.10,12,3,1,1,1,0,1,0.12,1,0,0,0,0,0,Matches
497,Dani Ceballos,es ESP,"MF,FW",Real Madrid,es La Liga,26,1996,6.6,25,3.77,22,0,1,0,2,0,2,0.30,2,0,0,0,0,0,Matches
498,Emil Ceide,no NOR,"FW,MF",Sassuolo,it Serie A,21,2001,2.0,7,3.60,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
499,Zeki Çelik,tr TUR,DF,Roma,it Serie A,26,1997,7.5,19,2.54,15,1,1,0,0,2,0,0.00,0,0,0,0,0,0,Matches
500,Álex Centelles,es ESP,DF,Almería,es La Liga,25,1997,10.9,27,2.48,22,3,0,0,2,0,2,0.18,2,0,0,0,0,0,Matches
501,Fabien Centonze,fr FRA,DF,Hellas Verona,it Serie A,27,1996,7.5,16,2.13,10,5,1,0,0,0,2,0.27,1,1,0,0,0,0,Matches
502,Fabien Centonze,fr FRA,DF,Nantes,fr Ligue 1,27,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
503,Václav Černý,cz CZE,"FW,MF",Wolfsburg,de Bundesliga,25,1997,10.2,32,3.12,30,1,1,0,0,0,4,0.39,4,0,0,0,0,0,Matches
504,Michele Cerofolini,it ITA,GK,Frosinone,it Serie A,24,1999,7.5,1,0.13,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
505,Alberto Cerri,it ITA,FW,Empoli,it Serie A,27,1996,6.1,8,1.32,6,0,0,2,0,0,1,0.16,0,0,0,1,0,0,Matches
506,Leonardo Cerri,it ITA,DF,Juventus,it Serie A,20,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
507,Franco Cervi,ar ARG,"MF,DF",Celta Vigo,es La Liga,29,1994,6.1,18,2.98,13,0,0,3,1,1,3,0.50,2,0,0,1,0,0,Matches
508,Julian Chabot,de GER,DF,Köln,de Bundesliga,25,1998,30.0,36,1.20,24,2,0,4,5,1,1,0.03,0,0,0,1,0,0,Matches
509,El Chadaille Bitshiabu,fr FRA,"DF,MF",RB Leipzig,de Bundesliga,18,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
510,Fares Chaïbi,dz ALG,"FW,MF",Toulouse,fr Ligue 1,20,2002,0.6,3,4.66,2,1,0,0,0,0,1,1.55,0,1,0,0,0,0,Matches
511,Fares Chaïbi,dz ALG,"MF,FW",Eint Frankfurt,de Bundesliga,20,2002,21.2,81,3.81,45,29,0,6,1,0,10,0.47,8,0,0,2,0,0,Matches
512,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,24,1999,10.6,5,0.47,5,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
513,Muhammed Cham,at AUT,"MF,FW",Clermont Foot,fr Ligue 1,22,2000,28.4,119,4.20,71,27,3,8,10,0,9,0.32,4,3,0,2,0,0,Matches
514,Calum Chambers,eng ENG,"MF,DF",Aston Villa,eng Premier League,28,1995,1.7,1,0.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
515,Timothy Chandler,us USA,"MF,DF",Eint Frankfurt,de Bundesliga,33,1990,0.2,3,14.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
516,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,28,1994,33.0,28,0.85,24,1,0,2,1,0,4,0.12,2,0,0,1,1,0,Matches
517,Charlys,br BRA,MF,Hellas Verona,it Serie A,19,2004,0.3,4,14.40,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
518,Pep Chavarría,es ESP,"DF,MF",Rayo Vallecano,es La Liga,25,1998,13.0,35,2.70,27,1,1,2,4,0,1,0.08,1,0,0,0,0,0,Matches
519,Jhoanner Chávez,ec ECU,DF,Lens,fr Ligue 1,21,2002,5.3,9,1.68,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
520,Walid Cheddira,ma MAR,FW,Frosinone,it Serie A,25,1998,23.6,38,1.61,24,0,1,5,8,0,6,0.25,4,0,0,1,1,0,Matches
521,Rayan Cherki,fr FRA,"MF,FW",Lyon,fr Ligue 1,19,2003,19.1,106,5.55,52,23,21,7,2,1,14,0.73,9,2,1,2,0,0,Matches
522,Youssef Chermiti,pt POR,FW,Everton,eng Premier League,19,2004,2.3,7,3.03,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
523,Lucas Chevalier,fr FRA,GK,Lille,fr Ligue 1,21,2001,33.0,5,0.15,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
524,Fabio Chiarodia,it ITA,DF,Gladbach,de Bundesliga,18,2005,1.7,1,0.59,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
525,Federico Chiesa,it ITA,FW,Juventus,it Serie A,25,1997,24.4,117,4.79,70,17,14,7,8,1,9,0.37,5,0,2,0,2,0,Matches
526,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,26,1996,8.4,22,2.62,11,8,0,1,2,0,2,0.24,1,0,0,1,0,0,Matches
527,Tawanda Chirewa,zw ZIM,"MF,FW",Wolves,eng Premier League,19,2003,1.6,3,1.86,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
528,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,26,1997,28.8,69,2.39,61,3,0,3,0,2,4,0.14,4,0,0,0,0,0,Matches
529,Leon Chiwome,eng ENG,FW,Wolves,eng Premier League,17,2006,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
530,Tahith Chong,nl NED,"MF,FW",Luton Town,eng Premier League,23,1999,22.0,49,2.22,31,0,3,2,11,2,4,0.18,2,0,0,2,0,0,Matches
531,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,21,2001,28.7,46,1.60,38,2,0,2,2,2,4,0.14,4,0,0,0,0,0,Matches
532,Andreas Christensen,dk DEN,"DF,MF",Barcelona,es La Liga,27,1996,22.0,28,1.27,25,0,0,2,0,1,3,0.14,2,0,0,1,0,0,Matches
533,Jacob Christensen,dk DEN,MF,Köln,de Bundesliga,22,2001,2.4,6,2.45,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
534,Oliver Christensen,dk DEN,GK,Fiorentina,it Serie A,24,1999,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
535,Ryan Christie,sct SCO,MF,Bournemouth,eng Premier League,28,1995,32.3,117,3.62,88,8,7,5,6,3,6,0.19,5,1,0,0,0,0,Matches
536,Carney Chukwuemeka,eng ENG,"MF,FW",Chelsea,eng Premier League,19,2003,2.5,9,3.57,7,0,1,1,0,0,4,1.59,2,0,1,1,0,0,Matches
537,Samuel Chukwueze,ng NGA,FW,Milan,it Serie A,24,1999,11.3,48,4.25,32,0,9,5,2,0,7,0.62,5,0,1,1,0,0,Matches
538,Víctor Chust,es ESP,DF,Cádiz,es La Liga,23,2000,20.7,16,0.77,15,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
539,Pathé Ciss,sn SEN,MF,Rayo Vallecano,es La Liga,29,1994,18.5,29,1.57,17,0,3,1,5,3,2,0.11,1,0,0,0,1,0,Matches
540,Alphadjo Cissè,it ITA,FW,Hellas Verona,it Serie A,16,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
541,Djaoui Cissé,fr FRA,MF,Rennes,fr Ligue 1,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
542,Ibrahim Cissoko,nl NED,"FW,MF",Toulouse,fr Ligue 1,20,2003,2.7,15,5.58,9,0,5,0,0,1,1,0.37,1,0,0,0,0,0,Matches
543,Giorgio Cittadini,it ITA,DF,Monza,it Serie A,21,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
544,Giorgio Cittadini,it ITA,DF,Genoa,it Serie A,21,2002,1.2,2,1.70,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
545,Patrick Ciurria,it ITA,"DF,MF",Monza,it Serie A,28,1995,17.8,53,2.98,43,4,2,2,1,1,3,0.17,2,0,0,1,0,0,Matches
546,Bobby Clark,eng ENG,MF,Liverpool,eng Premier League,18,2005,1.0,1,1.01,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
547,Jordan Clark,eng ENG,MF,Luton Town,eng Premier League,29,1993,14.5,29,2.00,23,0,2,3,1,0,1,0.07,1,0,0,0,0,0,Matches
548,Alexis Claude-Maurice,fr FRA,MF,Nice,fr Ligue 1,25,1998,5.6,14,2.50,9,3,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
549,Jonathan Clauss,fr FRA,DF,Marseille,fr Ligue 1,30,1992,23.0,76,3.31,53,16,1,3,2,1,5,0.22,4,1,0,0,0,0,Matches
550,Silvi Clúa,es ESP,MF,Girona,es La Liga,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
551,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,32,1991,14.9,8,0.54,6,0,0,1,0,1,1,0.07,0,0,0,1,0,0,Matches
552,Marcus Coco,fr FRA,"DF,FW",Nantes,fr Ligue 1,27,1996,16.5,30,1.82,26,0,1,1,2,0,2,0.12,1,0,0,1,0,0,Matches
553,Saúl Coco,gq EQG,DF,Las Palmas,es La Liga,24,1999,25.5,6,0.24,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
554,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,34,1988,7.4,6,0.81,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
555,Maxime Colin,fr FRA,DF,Metz,fr Ligue 1,31,1991,20.4,24,1.18,16,4,1,1,1,1,1,0.05,0,0,0,0,1,0,Matches
556,Nathan Collins,ie IRL,DF,Brentford,eng Premier League,22,2001,29.5,24,0.81,22,0,0,1,0,1,2,0.07,2,0,0,0,0,0,Matches
557,Nnamdi Collins,de GER,DF,Eint Frankfurt,de Bundesliga,19,2004,1.0,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
558,Lorenzo Colombo,it ITA,FW,Monza,it Serie A,21,2002,15.1,28,1.85,19,0,4,3,2,0,6,0.40,4,0,2,0,0,0,Matches
559,Andrea Colpani,it ITA,"MF,FW",Monza,it Serie A,24,1999,29.5,120,4.06,79,20,8,5,7,1,10,0.34,8,0,2,0,0,0,Matches
560,Levi Colwill,eng ENG,DF,Chelsea,eng Premier League,20,2003,20.0,27,1.35,21,1,1,4,0,0,3,0.15,3,0,0,0,0,0,Matches
561,Kingsley Coman,fr FRA,FW,Bayern Munich,de Bundesliga,27,1996,12.4,63,5.09,50,0,6,4,3,0,7,0.57,6,0,0,1,0,0,Matches
562,Eray Cömert,ch SUI,DF,Nantes,fr Ligue 1,25,1998,22.2,16,0.72,11,0,0,2,1,2,1,0.05,0,0,0,1,0,0,Matches
563,Santi Comesaña,es ESP,MF,Villarreal,es La Liga,26,1996,18.4,37,2.02,31,1,0,3,1,1,3,0.16,2,0,0,1,0,0,Matches
564,Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,it Serie A,18,2005,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
565,Alois Confais,fr FRA,"MF,FW",Le Havre,fr Ligue 1,26,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
566,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,36,1987,35.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
567,Bambasé Conté,de GER,"MF,FW",Hoffenheim,de Bundesliga,20,2003,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
568,Nikita Contini Baranovsky,it ITA,GK,Napoli,it Serie A,27,1996,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
569,Lewis Cook,eng ENG,MF,Bournemouth,eng Premier League,26,1997,31.0,77,2.49,48,22,2,2,0,3,4,0.13,3,0,0,0,0,1,Matches
570,Copete,es ESP,DF,Mallorca,es La Liga,23,1999,14.8,8,0.54,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
571,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,19,2003,18.2,8,0.44,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
572,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,32,1991,10.1,16,1.58,12,0,0,0,1,3,0,0.00,0,0,0,0,0,0,Matches
573,Tommaso Corazza,it ITA,DF,Bologna,it Serie A,19,2004,2.2,3,1.38,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
574,Theo Corbeanu,ca CAN,"MF,FW",Granada,es La Liga,21,2002,2.0,4,1.80,2,1,0,1,0,0,1,0.45,1,0,0,0,0,0,Matches
575,Jeppe Corfitzen,dk DEN,FW,Lecce,it Serie A,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
576,Jack Cork,eng ENG,MF,Burnley,eng Premier League,34,1989,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
577,Maxwel Cornet,ci CIV,"MF,FW",West Ham,eng Premier League,26,1996,1.2,5,4.02,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
578,Giacomo Corona,it ITA,FW,Empoli,it Serie A,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
579,Jesús Corona,mx MEX,"MF,DF",Sevilla,es La Liga,30,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
580,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,es La Liga,28,1995,17.0,68,4.00,48,2,11,3,2,2,11,0.65,8,0,2,0,0,1,Matches
581,Joaquín Correa,ar ARG,"FW,MF",Marseille,fr Ligue 1,28,1994,4.8,12,2.51,9,0,2,0,1,0,1,0.21,1,0,0,0,0,0,Matches
582,Thierry Correia,pt POR,DF,Valencia,es La Liga,24,1999,23.9,51,2.13,38,6,3,1,3,0,7,0.29,3,2,0,1,1,0,Matches
583,Oscar Cortés,co COL,"FW,MF",Lens,fr Ligue 1,19,2003,0.5,1,2.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
584,Danny da Costa,de GER,DF,Mainz 05,de Bundesliga,30,1993,9.2,18,1.95,13,3,2,0,0,0,1,0.11,1,0,0,0,0,0,Matches
585,David Pereira da Costa,pt POR,MF,Lens,fr Ligue 1,22,2001,16.6,55,3.32,30,12,5,4,4,0,6,0.36,4,0,0,1,1,0,Matches
586,Jaume Costa,es ESP,DF,Mallorca,es La Liga,35,1988,18.7,42,2.25,33,5,1,0,3,0,2,0.11,2,0,0,0,0,0,Matches
587,João Costa,br BRA,"MF,FW",Roma,it Serie A,18,2005,0.2,2,12.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
588,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,22,2001,29.4,21,0.71,21,0,0,0,0,0,2,0.07,2,0,0,0,0,0,Matches
589,Samu Costa,pt POR,MF,Mallorca,es La Liga,22,2000,25.6,47,1.84,42,3,1,1,0,0,3,0.12,3,0,0,0,0,0,Matches
590,Benoît Costil,fr FRA,GK,Salernitana,it Serie A,36,1987,13.0,4,0.31,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
591,Grégoire Coudert,fr FRA,GK,Brest,fr Ligue 1,24,1999,2.0,1,0.50,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
592,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,30,1992,34.8,77,2.21,50,18,3,2,3,1,12,0.34,12,0,0,0,0,0,Matches
593,Lassana Coulibaly,ml MLI,MF,Salernitana,it Serie A,27,1996,23.1,40,1.73,35,0,0,1,2,2,0,0.00,0,0,0,0,0,0,Matches
594,Mamadou Coulibaly,sn SEN,DF,Salernitana,it Serie A,24,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
595,Mamadou Coulibaly,fr FRA,MF,Monaco,fr Ligue 1,19,2004,1.3,5,3.81,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
596,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,fr Ligue 1,22,2001,6.9,20,2.89,13,0,3,2,2,0,3,0.43,1,0,0,1,1,0,Matches
597,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,31,1992,3.7,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
598,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,eng Premier League,31,1992,0.3,2,7.20,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
599,Yan Couto,br BRA,"DF,FW",Girona,es La Liga,21,2002,24.9,56,2.24,44,1,5,2,4,0,14,0.56,9,0,1,1,3,0,Matches
600,Nicolas Cozza,fr FRA,DF,Nantes,fr Ligue 1,24,1999,9.9,15,1.51,9,0,1,0,5,0,0,0.00,0,0,0,0,0,0,Matches
601,Nicolas Cozza,fr FRA,DF,Wolfsburg,de Bundesliga,24,1999,3.1,4,1.30,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
602,Alessio Cragno,it ITA,GK,Sassuolo,it Serie A,29,1994,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
603,Crespo,pt POR,MF,Rayo Vallecano,es La Liga,26,1996,5.9,10,1.71,7,0,0,0,1,2,0,0.00,0,0,0,0,0,0,Matches
604,Aaron Cresswell,eng ENG,"DF,FW",West Ham,eng Premier League,33,1989,4.8,12,2.48,7,3,0,0,2,0,1,0.21,1,0,0,0,0,0,Matches
605,Bryan Cristante,it ITA,"MF,DF",Roma,it Serie A,28,1995,36.5,82,2.24,69,0,0,9,4,0,16,0.44,9,0,0,6,1,0,Matches
606,Cristian,es ESP,GK,Valencia,es La Liga,25,1998,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
607,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,31,1992,18.5,12,0.65,10,2,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
608,Juan Cruz,ar ARG,"FW,MF",Hellas Verona,it Serie A,24,1999,1.2,3,2.48,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
609,Juan Cruz,es ESP,FW,Betis,es La Liga,23,2000,0.8,5,5.92,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
610,Juan Cuadrado,co COL,DF,Inter,it Serie A,35,1988,3.0,13,4.38,11,1,0,1,0,0,3,1.01,3,0,0,0,0,0,Matches
611,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,16,2007,17.3,17,0.98,17,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
612,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,25,1998,19.8,35,1.77,28,1,1,1,4,0,3,0.15,2,0,0,0,1,0,Matches
613,Iván Cuéllar,es ESP,GK,Mallorca,es La Liga,39,1984,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
614,Jorge Cuenca,es ESP,DF,Villarreal,es La Liga,23,1999,21.8,15,0.69,12,0,2,0,0,1,2,0.09,2,0,0,0,0,0,Matches
615,Josh Cullen,ie IRL,MF,Burnley,eng Premier League,27,1996,22.9,66,2.89,56,6,0,1,2,1,8,0.35,6,2,0,0,0,0,Matches
616,Matheus Cunha,br BRA,"FW,MF",Wolves,eng Premier League,24,1999,27.1,78,2.88,46,1,12,8,8,3,13,0.48,9,0,1,1,1,1,Matches
617,Marvin Cuni,al ALB,FW,Frosinone,it Serie A,22,2001,5.9,17,2.88,11,0,1,1,3,1,1,0.17,0,0,0,0,1,0,Matches
618,Eric Curbelo,es ESP,"DF,MF",Las Palmas,es La Liga,29,1994,1.1,1,0.88,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
619,Sam Curtis,ie IRL,DF,Sheffield Utd,eng Premier League,17,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
620,Tomáš Čvančara,cz CZE,FW,Gladbach,de Bundesliga,22,2000,10.0,20,2.01,10,0,2,7,0,1,3,0.30,1,0,0,2,0,0,Matches
621,Danilo D'Ambrosio,it ITA,DF,Monza,it Serie A,34,1988,17.1,14,0.82,5,0,2,4,1,2,0,0.00,0,0,0,0,0,0,Matches
622,Alberto Dadie,es ESP,MF,Real Sociedad,es La Liga,21,2002,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
623,Trévis Dago,ci CIV,"FW,MF",Lille,fr Ligue 1,18,2005,0.3,2,7.83,1,0,1,0,0,0,2,7.83,1,0,1,0,0,0,Matches
624,Finn Dahmen,de GER,GK,Augsburg,de Bundesliga,25,1998,31.0,10,0.32,6,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
625,Mahmoud Dahoud,de GER,MF,Brighton,eng Premier League,27,1996,5.0,13,2.59,13,0,0,0,0,0,2,0.40,2,0,0,0,0,0,Matches
626,Mahmoud Dahoud,de GER,MF,Stuttgart,de Bundesliga,27,1996,2.5,11,4.36,10,1,0,0,0,0,1,0.40,1,0,0,0,0,0,Matches
627,Ameen Al-Dakhil,be BEL,DF,Burnley,eng Premier League,21,2002,11.7,8,0.68,5,0,1,2,0,0,1,0.09,1,0,0,0,0,0,Matches
628,Thijs Dallinga,nl NED,FW,Toulouse,fr Ligue 1,22,2000,27.9,49,1.76,33,0,4,8,2,2,9,0.32,6,0,0,2,1,0,Matches
629,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,24,1999,35.3,78,2.21,67,4,2,3,1,1,7,0.20,6,0,0,1,0,0,Matches
630,Mikkel Damsgaard,dk DEN,MF,Brentford,eng Premier League,23,2000,9.4,26,2.78,18,3,0,3,1,1,5,0.54,3,0,0,1,1,0,Matches
631,Flavius Daniliuc,at AUT,DF,Salernitana,it Serie A,22,2001,8.3,10,1.21,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
632,Danilo,br BRA,MF,Nott'ham Forest,eng Premier League,22,2001,19.9,48,2.41,34,5,4,4,1,0,4,0.20,4,0,0,0,0,0,Matches
